Coords,White_x,White_y,Velocity_White,Brown_x,Brown_y,Velocity_Brown,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Red_x,Red_y,Velocity_Red,Va
21,533.0734253,1061.306396,1.713231439,521.3043213,1028.253418,5.582716047,555.1900635,1010.826355,5.509071544,516.1859131,1056.971802,5.571959444,476.6735229,922.5118408,1.514234003,0.19891212477
22,536.1750488,1063.426758,3.757126657,520.8959961,1031.040649,2.816982179,556.6624146,1013.060486,2.675660364,518.8613892,1060.646973,4.545883122,475.7276917,926.4458008,4.046064485,0.17841716807000002
23,535.4052734,1064.710449,1.496802518,519.6970825,1033.272705,2.533666562,557.423584,1015.340515,2.403728874,519.0950317,1066.303345,5.661195444,473.119812,932.5455933,6.633890602,0.18729284000000002
24,538.5184937,1064.53772,3.118008272,520.6887817,1037.695557,4.532668451,559.7334595,1015.386047,2.31032421,519.8753662,1070.981934,4.743217861,472.8187256,937.9269409,5.389763968,0.20093982762
25,543.2944336,1065.905273,4.967877361,521.642334,1041.472168,3.89513222,561.5622559,1020.371399,5.310200225,522.065918,1074.468872,4.117919006,470.4141541,945.0050049,7.47535643,0.25766485242000003
26,547.6704712,1066.651733,4.439246279,520.81604,1045.200928,3.819216029,563.3162842,1022.320618,2.622225979,526.4415894,1078.717896,6.099237678,469.1513062,949.4649048,4.635244541,0.21615170505999998
27,552.3968506,1067.585571,4.817750034,520.4956665,1049.843872,4.653984455,565.194458,1023.646973,2.29929434,528.4204102,1079.649658,2.18721592,467.8738708,953.1488037,3.899096337,0.17857341085999998
28,557.2982178,1068.023804,4.920919422,521.5800171,1053.516724,3.82957632,566.7929077,1026.010254,2.853093012,532.7265625,1082.28186,5.046923435,466.2071838,959.1605225,6.238478013,0.22888990202000004
29,561.4464722,1068.731323,4.208158553,520.8300781,1057.545776,4.098252602,570.5836182,1028.987793,4.820292997,532.256958,1083.248047,1.074264761,464.6071777,963.946106,5.045971555,0.19246940467999998
30,566.7454224,1068.459961,5.305893956,521.8706665,1058.72644,1.573782642,571.9054565,1031.934448,3.229556316,535.4929199,1085.260742,3.810825623,462.9560852,967.6668091,4.07059434,0.17990652877
31,571.5490723,1068.602173,4.805754531,521.5597534,1060.829834,2.126248196,574.1231079,1034.994995,3.779540284,540.0560303,1087.637085,5.144801362,460.789093,972.0717773,4.909134397,0.20765478769999998
32,574.3557739,1066.700562,3.390235958,520.8652344,1064.823608,4.053713208,577.9871216,1036.851685,4.286944994,542.0469971,1087.895996,2.007730998,462.2812805,976.30896,4.49225334,0.18230878498
33,580.7650146,1065.393066,6.541246832,522.097168,1068.704468,4.071698647,579.7783813,1036.881714,1.791511459,550.3308716,1089.540527,8.445534912,461.8437195,982.0515747,5.759260697,0.26609252547000006
34,586.9093628,1063.802856,6.346793036,522.5600586,1073.156616,4.476147165,582.5361328,1037.134277,2.76929259,555.2360229,1091.080811,5.141301613,459.4446411,988.0280762,6.440042452,0.25173576856
35,590.470459,1063.59668,3.567059705,522.6199341,1078.359497,5.203225376,585.0473022,1037.96106,2.643773964,560.328064,1091.034058,5.092255644,461.6540527,993.1311646,5.560846223,0.22067160912
36,591.4643555,1063.535889,0.9957538698,523.2174072,1081.585327,3.280694111,589.0653076,1036.99353,4.132853748,564.0852051,1091.701416,3.815950285,461.914978,999.2237549,6.098175052,0.18323427065799996
37,594.3301392,1060.904053,3.890922329,527.388916,1086.632446,6.547892577,590.2710571,1036.696655,1.241759498,567.8418579,1091.942871,3.764404475,461.661438,1004.740784,5.522851567,0.20967830446000002
38,597.9371338,1057.770752,4.777863962,528.3081055,1088.427979,2.01713788,592.897583,1036.32019,2.65336842,570.3205566,1090.658203,2.791830795,462.7719421,1011.540527,6.889828242,0.19130029299
39,601.147522,1055.715332,3.811999914,530.8540649,1090.646606,3.377013403,593.8586426,1033.148926,3.313692045,578.2562866,1088.723999,8.168044798,464.8382874,1016.674683,5.534377374,0.24205127533999998
40,602.1882324,1054.387451,1.687111679,535.6797485,1092.684937,5.238512351,594.9404907,1032.07373,1.52526731,581.6564331,1087.703735,3.549920291,465.6571045,1023.17865,6.555307159,0.1855611879
41,604.7208862,1052.427246,3.202614442,538.3718262,1094.436768,3.211883255,597.593811,1031.033569,2.849919975,585.4658813,1087.454712,3.81757889,468.1586304,1027.992432,5.424954041,0.18506950603
42,607.8835449,1049.015137,4.65240802,539.4255981,1095.743042,1.678328995,600.24646,1030.136597,2.800197541,592.0629272,1085.943848,6.767844959,469.6987915,1030.665283,3.084839022,0.18983618537
43,612.4721069,1048.334595,4.638754007,547.4978638,1097.153564,8.194574176,603.2630005,1028.562256,3.402655694,596.1520386,1085.950928,4.089117458,471.6322327,1033.239746,3.219635679,0.23544737014
44,616.6459961,1044.383789,5.74719202,552.3048706,1097.992554,4.879673933,604.0288086,1028.08313,0.9033403322,604.3562622,1080.391235,9.910573384,473.7189941,1037.885742,5.093118215,0.265338978842
45,618.9928589,1042.151367,3.239054244,555.8955688,1097.999756,3.590705465,606.4851685,1027.802734,2.472311756,608.678833,1079.898804,4.350529537,476.4352417,1040.602173,3.841483613,0.17494084615000002
46,621.3400269,1038.925049,3.989777892,563.0667725,1097.847046,7.1728294,609.284668,1024.297241,4.486165383,613.7129517,1078.466797,5.233831692,477.6929321,1045.128662,4.697966605,0.25580570972
47,623.6316528,1035.419678,4.187979957,569.338562,1097.598022,6.276731382,611.2449341,1022.029541,2.997516874,617.3123779,1075.965332,4.383285963,480.9259949,1049.020508,5.059561017,0.22905075193000002
48,626.5783081,1037.146484,3.415353345,574.7276611,1096.157959,5.578187174,612.8212891,1021.170105,1.795417869,620.4806519,1073.941772,3.759355397,485.0014038,1050.443726,4.316770416,0.18865084200999999
49,629.8310547,1034.178711,4.403185154,580.3623047,1094.067383,6.009968113,615.2675171,1020.693176,2.492286612,625.8425293,1069.192139,7.163012692,488.2821655,1054.280273,5.048019104,0.25116471675
50,631.7961426,1029.558228,5.020999627,582.7992554,1092.873535,2.713669261,617.1983032,1017.039612,4.132368365,629.6184692,1065.629761,5.191171251,490.8137512,1058.203857,4.669415103,0.21727623607
51,630.8049316,1023.125122,6.509020287,588.2023315,1090.603149,5.860706744,618.9768677,1014.564575,3.047802124,634.7818604,1061.685059,6.497790611,494.2771301,1061.572998,4.831780417,0.26747100183
52,632.5344849,1020.667908,3.004872167,593.7962036,1086.994995,6.65658938,620.2659912,1011.682922,3.1568596,636.9287109,1056.972168,5.178832444,496.4681396,1065.944458,4.889804179,0.22886957770000002
53,632.8075562,1015.206604,5.468126384,599.52771,1084.791626,6.140439771,619.3641357,1009.284424,2.562447757,640.0444946,1052.792114,5.213535944,500.8259583,1068.301758,4.954537854,0.2433908771
54,631.6051636,1008.74353,6.573969117,602.7639771,1083.064819,3.668144742,619.6430664,1007.74646,1.563053157,642.3665771,1050.730103,3.105472517,505.0414429,1075.396973,8.253022734,0.23163662267
55,631.270874,1005.304138,3.455599434,608.3510132,1078.755981,7.055569199,620.961731,1001.722595,6.166508143,645.2614136,1042.669312,8.564836819,509.2965393,1076.243042,4.338395901,0.29580909495999996
56,632.0571899,999.3562622,5.999626768,613.2550659,1075.384766,5.951035988,620.8924561,998.8369141,2.886512554,647.1468506,1037.928101,5.102347879,511.9727478,1080.037354,4.643155377,0.24582678566
57,630.668396,997.1887817,2.574241676,616.9914551,1071.58252,5.330823512,620.6870117,995.9780884,2.86619812,648.2752686,1035.509277,2.669088419,514.8930054,1082.610962,3.892475363,0.1733282709
58,630.0595093,992.9880371,4.244643504,622.8392334,1064.22583,9.39773329,618.890564,992.9434204,3.526532888,651.0107422,1030.974731,5.295745698,520.7216797,1085.083008,6.33122857,0.2879588395
59,626.9041748,986.4614868,7.249275437,627.8536377,1059.329956,7.008126205,617.4904175,990.5857544,2.74207936,650.6248779,1027.17981,3.814488598,525.0326538,1088.938721,5.783685656,0.26597655256
60,625.3007202,982.218811,4.535566603,631.8379517,1053.640137,6.946135749,613.3256836,988.6536255,4.591092512,651.468689,1021.329407,5.91094158,528.8371582,1091.185913,4.418611467,0.26402347911
61,623.230957,980.1464233,2.928943563,631.9265137,1048.45813,5.182763556,609.682251,986.0568237,4.474145796,651.7822266,1019.721985,1.637715149,533.3471069,1093.699219,5.162978105,0.19386546169
62,619.4876099,977.7306519,4.455176751,633.8933105,1045.498291,3.553721439,606.3878784,984.2901001,3.738208521,650.5668335,1015.338867,4.548505344,539.2070923,1093.791138,5.860706221,0.22156318276
63,615.0871582,973.8560181,5.863169946,637.0276489,1040.256592,6.107330659,603.6140137,981.2806396,4.092820278,651.1947021,1009.518127,5.854505123,542.2233276,1095.428345,3.431926945,0.25349752951
64,610.8757324,971.0177002,5.078597784,635.8206177,1033.203125,7.155998763,600.487915,982.5189209,3.362414775,649.7145386,1005.269897,4.498704499,546.2125854,1097.723389,4.602325999,0.2469804182
65,607.6626587,967.00177,5.143105868,638.1843262,1027.363159,6.300184016,596.4612427,982.2088623,4.038592162,649.8866577,998.7258301,6.546330492,550.5615234,1099.575806,4.727019181,0.26755231719
66,601.7683105,965.8589478,6.004113821,638.5490723,1022.358215,5.018217077,593.0539551,981.473938,3.485645209,650.5964355,994.0751343,4.704546312,555.8657227,1099.017822,5.33346743,0.24545989849
67,596.4752808,964.6705322,5.424803754,635.5522461,1018.09021,5.215058672,587.644104,979.2092285,5.864758958,649.6693726,991.3461304,2.882170728,559.1047974,1098.674927,3.257173972,0.22643966084000003
68,590.8001099,963.7565308,5.748300915,631.270752,1012.400452,7.120712155,583.9432373,978.1497803,3.849525283,648.3292236,988.8117676,2.866878775,562.8891602,1099.863281,3.966558729,0.23551975857
69,587.4471436,963.5930176,3.356950942,627.6541748,1006.485474,6.933007669,581.7980957,979.2328491,2.403054435,648.0721436,985.7194824,3.102953054,567.0990601,1098.97168,4.303279044,0.20099245144000003
70,583.4126587,963.8450928,4.04235204,623.0914307,1002.908386,5.797774433,578.3419189,978.5545654,3.522105414,645.3650513,982.4328613,4.25796041,572.8597412,1098.477173,5.781866857,0.23402059154
71,579.1889648,962.4863281,4.436871768,616.8432617,1000.019592,6.883657867,573.3344116,981.6659546,5.895411106,642.4015503,978.1842651,5.180048999,577.9860229,1098.795288,5.136142693,0.27532132433
72,573.7111816,963.4233398,5.557346469,611.7244263,995.9658203,6.529589846,570.5464478,982.7644043,2.996553734,636.8361206,973.8043213,7.082225336,582.2148438,1098.585571,4.234017773,0.26399733158
73,570.7305298,965.4608765,3.610518102,608.022644,993.382019,4.514335018,565.5926514,983.026001,4.960698687,635.4206543,972.9793701,1.638319049,587.3798828,1096.968872,5.412147899,0.20136018754999999
74,567.782959,967.0858765,3.365828074,600.7529297,991.418457,7.53022726,561.9926147,984.5039063,3.89158935,633.6289673,969.2164307,4.167715882,590.8631592,1097.222046,3.492464923,0.22447825489
75,561.7540283,968.635498,6.224896144,594.7345581,990.5424194,6.081795654,558.0192261,986.322876,4.369950618,631.2923584,967.8707886,2.696385307,595.7416382,1096.966064,4.885190262,0.24258217985000002
76,554.5334473,970.2488403,7.398625825,588.9786377,988.5348511,6.095978222,555.5666504,989.4711304,3.990818615,628.8935547,966.6389771,2.696593939,599.9465942,1096.539551,4.226531596,0.24408548197
77,552.6641846,975.6386719,5.704772308,587.2103271,987.2904053,2.16230607,552.642334,990.2577515,3.028266697,624.7253418,963.5966187,5.160420848,603.5706787,1094.083496,4.37792107,0.20433686993
78,546.4145508,977.5449219,6.533889466,580.4603882,989.8551636,7.220779817,549.6033325,992.7769775,3.947408,622.2651367,961.6256104,3.152377317,607.0109253,1094.595825,3.478185972,0.24332640572
79,541.8568115,980.0181885,5.185560223,575.2219238,988.7927856,5.345105768,545.1833496,996.015625,5.479515152,617.4627686,960.0806274,5.044770775,610.7647095,1092.82019,4.1525624,0.25207514318
80,537.7071533,985.5966187,6.952592785,573.2565918,990.8885498,2.873109362,543.3361206,1001.870422,6.139292073,612.40979,959.718811,5.06591581,614.5301514,1090.255493,4.555899991,0.25586810021
81,533.814209,987.9935303,4.571673755,573.0219116,993.9052734,3.025838109,540.5800781,1005.910645,4.890722372,607.5146484,959.9667969,4.901419006,618.1226807,1087.490723,4.533235347,0.21922888589000003
82,531.4241943,991.6627197,4.378940655,569.5285034,997.9273682,5.32739588,539.4788208,1007.92395,2.294813149,603.8635864,958.611145,3.894617538,620.774292,1084.015137,4.371583265,0.20267350487000002
83,528.8253784,995.2822876,4.45590796,567.5211792,1004.084045,6.475648634,536.8609619,1011.316711,4.285325416,597.8018188,958.8121948,6.065100757,621.965271,1082.150024,2.21293355,0.23494916316999997
84,527.8186035,998.9827881,3.835009722,566.0952759,1007.04364,3.285179025,535.9210815,1015.469482,4.257802492,592.4974365,958.6831055,5.305952874,624.4890137,1079.996338,3.317776776,0.20001720889
85,526.555542,1007.390381,8.501937465,563.5244751,1013.19574,6.667634233,535.0575562,1018.275146,2.935545423,587.7353516,957.557251,4.893363006,627.395874,1077.68103,3.716246287,0.26714726414
86,526.6057129,1013.011597,5.62143971,561.0061646,1017.585754,5.061039085,533.4194336,1023.939697,5.896658466,582.5474854,957.250061,5.196953096,630.4336548,1075.557129,3.706625011,0.25482715368000003
87,525.6482544,1017.048767,4.14915313,558.8434448,1021.93988,4.861663258,532.0671387,1026.151855,2.592748633,578.5661011,956.5603027,4.040691436,633.9946899,1071.101074,5.70415592,0.21348412377000003
88,522.4413452,1021.735718,5.679064465,559.0752563,1028.588013,6.652172576,532.18927,1033.060913,6.91013699,575.1651611,956.9765625,3.426319407,636.392334,1065.85437,5.768587426,0.28436280864
89,520.4937134,1026.057007,4.739916553,556.0692139,1035.362427,7.41140859,531.0581055,1035.560669,2.743777068,570.692627,958.3354492,4.674412808,638.8712158,1063.377808,3.504028678,0.23073543697
90,520.835022,1032.766113,6.717782435,555.6576538,1041.229858,5.881847987,533.652832,1040.206055,5.320922347,566.0056152,959.4256592,4.812134309,640.7667847,1060.142456,3.749757457,0.26482444535000005
91,522.9819336,1039.820435,7.373783178,555.2765503,1047.64563,6.42708049,534.380127,1045.041016,4.889356315,562.6802368,961.2554932,3.795580856,640.9557495,1057.144165,3.004239792,0.25490040631
92,524.2349854,1045.430542,5.748342717,556.0853882,1056.105957,8.498903117,533.1136475,1047.930908,3.155225732,556.6506348,963.0263062,6.284256482,640.7504883,1051.600708,5.547255901,0.29233983949
93,525.5216675,1051.994019,6.68840605,558.6497192,1062.807983,7.175858916,536.2355347,1052.019409,5.144124801,553.7478638,965.6193848,3.892317581,641.7180786,1048.262573,3.475539493,0.26376246841
94,526.3594971,1058.418823,6.479203168,559.5394897,1071.315308,8.553727662,543.7039185,1055.349854,8.177323272,549.8551636,967.1461182,4.181390879,642.3552856,1043.502563,4.802470798,0.32194115779
95,527.876709,1061.105103,3.085130217,565.4743042,1074.94104,6.954707628,542.5045166,1060.401001,5.191594696,546.4790039,969.9626465,4.396735821,643.1395264,1037.279175,6.272607119,0.25900775481
96,531.0611572,1066.959229,6.664195492,568.944519,1078.835083,5.215933445,543.2802734,1064.576538,4.246988206,543.3748779,971.8985596,3.658327152,642.4732056,1033.828125,3.514787072,0.23300231367
97,528.9591675,1074.652588,7.975345721,570.8969727,1083.038452,4.634693867,545.0407104,1069.28125,5.023291019,541.796936,974.2769165,2.854204325,641.5368042,1030.780884,3.187871785,0.23675406716999997
98,535.4321289,1078.472412,7.516002041,570.0289917,1086.1604,3.240362907,544.5427856,1072.102051,2.864410264,540.3495483,976.9290161,3.021351267,640.230957,1028.067261,3.011475862,0.19653602340999998
99,540.7037354,1082.667725,6.737245838,570.5285645,1088.861816,2.747220673,550.7550659,1075.62207,7.140235549,538.3010864,979.6216431,3.383258211,639.1702881,1024.234009,3.977290428,0.23985250699000002
100,543.5066528,1089.139893,7.053035135,574.8018188,1089.919067,4.402099811,553.0945435,1081.783691,6.59080645,535.7730713,983.2441406,4.417391662,638.4495239,1019.152649,5.132223596,0.27595556654
101,544.8169556,1097.244629,8.209972241,579.9161377,1095.435669,7.522576027,556.2469482,1083.473633,3.576808338,534.4018555,985.6725464,2.78879676,637.5147705,1015.405396,3.862081321,0.25960234686999994
102,548.394043,1099.819336,4.407342803,581.6895142,1098.910889,3.901540239,559.729126,1084.946167,3.780729914,533.4202881,991.3172607,5.729421845,633.8325195,1013.037842,4.377702917,0.22196737718
103,552.8657837,1102.979858,5.475889637,583.7817383,1101.197021,3.099000647,562.9680786,1089.232544,5.37250794,532.7695313,997.0794067,5.798776676,631.6983643,1011.09491,2.886105332,0.22632280232
104,557.6372681,1109.04187,7.714599745,587.1494751,1102.60083,3.64860656,564.8261108,1092.400879,3.672959322,530.656311,1002.348022,5.676619708,629.6325684,1009.095703,2.874776425,0.2358756176
105,563.4238281,1113.348633,7.213354436,588.9697876,1106.972656,4.735652191,567.5962524,1093.365479,2.93328091,530.5964966,1007.087585,4.73994041,628.5648193,1005.195007,4.04419531,0.23666423257
106,567.8657837,1115.107178,4.777389402,590.8243408,1109.795166,3.377266503,571.1549683,1095.628296,4.217202959,530.22052,1010.949036,3.879710812,625.5441284,1002.72821,3.899956467,0.20151526142999998
107,570.7200317,1118.01709,4.07606678,592.6931152,1110.971436,2.208150317,571.6726074,1099.968384,4.37084811,531.2070313,1015.992859,5.139392698,623.7452393,1001.145935,2.395745734,0.18190203639
108,574.4395142,1124.326538,7.324185047,597.041626,1111.779297,4.422915961,574.6598511,1102.755615,4.085619141,531.861084,1022.773499,6.812111201,621.9414063,998.7474365,3.001101255,0.25645932605
109,579.5140991,1125.449219,5.197290102,596.5172729,1111.801025,0.5248030351,579.3591309,1105.679077,5.534424998,533.4512329,1029.804321,7.208400808,618.3235474,998.3971558,3.634776408,0.22099695351100004
110,585.9103394,1127.723145,6.788418637,600.6049194,1117.015259,6.625487432,581.8157349,1107.658081,3.154577578,532.2591553,1035.312378,5.635577792,616.1201172,997.1358643,2.538889678,0.24742951117
111,587.3535767,1129.939453,2.644798234,604.7835083,1117.93457,4.278520609,583.8673706,1109.960693,3.084028639,534.1738281,1040.802979,5.814866028,612.7376099,996.1647949,3.519137885,0.19341351395
112,592.9372559,1132.548218,6.163045221,607.4916382,1118.320068,2.735429803,587.6497803,1111.632446,4.135381573,534.4620972,1045.743896,4.949320096,609.3710327,995.0474243,3.547162072,0.21530338765
113,597.3274536,1136.425537,5.857255462,612.2927856,1119.337524,4.907772791,590.2647095,1116.474365,5.502911392,535.4880981,1050.356812,4.725638916,607.1283569,994.3071289,2.361701072,0.23355279632999998
114,603.1786499,1137.250854,5.909115568,615.2717285,1120.074951,3.068859536,593.4719849,1115.955688,3.248944599,536.8657837,1056.824463,6.612755226,604.7294312,994.2929077,2.398967934,0.21238642863000004
115,605.3017578,1140.397949,3.796286661,622.2998657,1120.273682,7.030946337,597.6279907,1117.487427,4.429289657,538.2441406,1058.95166,2.534726029,600.8334351,995.7113037,4.146158796,0.21937407479999999
116,612.7036743,1139.5979,7.445028278,623.1553955,1119.670532,1.046766655,601.4065552,1119.473389,4.268675913,537.850647,1063.763428,4.827830204,596.1693726,995.8821411,4.667190206,0.22255491255999998
117,618.3555908,1139.942505,5.662412244,627.807312,1119.370483,4.661583042,604.6229858,1120.177002,3.292491134,538.5007935,1067.50354,3.796199481,591.9400635,996.6589966,4.300065084,0.21712750985
118,623.0515747,1140.724487,4.760647138,635.0262451,1117.46106,7.46718786,608.1922607,1119.62793,3.611260678,539.5200195,1071.585693,4.207469254,589.7300415,996.6802979,2.210124626,0.22256689555999998
119,627.8811035,1139.542969,4.971954808,637.8825684,1117.23999,2.864865462,612.8793335,1119.77832,4.689484869,541.5147095,1075.245239,4.16786086,586.0335083,1000.277771,5.158116977,0.21852282975999998
120,633.4671631,1135.622925,6.824280626,641.8562012,1115.058228,4.533193818,616.760376,1120.03479,3.889507354,543.6931152,1079.284302,4.589060638,581.4880371,1002.188538,4.930754238,0.24766796674
121,637.9052124,1134.955078,4.488017482,645.0936279,1114.55481,3.27633357,621.3765259,1119.901978,4.618060099,546.8374634,1085.547607,7.00827533,579.0475464,1003.3797,2.71566974,0.22106356220999998
122,644.0123291,1133.574829,6.261146999,649.0857544,1111.57666,4.980607156,624.2835693,1122.807739,4.110274057,548.5791626,1088.415161,3.355052973,577.5939331,1005.62915,2.678249419,0.21385330604
123,648.3447266,1133.509644,4.332887826,657.3831787,1107.965088,9.049348292,630.180603,1120.812012,6.225587102,551.9459229,1093.051758,5.730017747,573.9751587,1007.340759,4.003140422,0.29340981389
124,652.8415527,1132.504639,4.607763062,661.0751953,1105.503296,4.437500017,635.0231323,1120.934204,4.844070702,554.3951416,1097.577393,5.145876263,569.8432617,1012.04541,6.261494429,0.25296704473
125,656.8685913,1131.803955,4.087541703,661.3743286,1103.949951,1.581885132,637.4012451,1120.40918,2.435379045,558.3986206,1097.989502,4.02463393,567.3201294,1015.658325,4.406739362,0.16536179172
126,661.4653931,1129.580933,5.106115477,662.8278198,1102.971069,1.752383049,640.4035645,1120.717407,3.018099669,563.5062866,1105.733521,9.276749188,562.6920166,1018.448853,5.404301146,0.24557648528999998
127,666.9176636,1121.978394,9.355525313,665.3325806,1103.481323,2.556205278,644.6860352,1117.761719,5.203426726,567.5632324,1108.844971,5.112722518,560.763916,1019.813293,2.362048028,0.24589927862999997
128,670.5878296,1119.363159,4.506613964,671.555542,1100.142822,7.061928751,649.2963257,1117.78479,4.610348255,568.8120728,1111.39917,2.843155962,558.3589478,1022.807556,3.840505361,0.22862552293000002
129,673.7897339,1118.613647,3.288458445,671.2792969,1096.650269,3.503461544,653.5307007,1118.220947,4.256778684,574.7119751,1113.006592,6.114953209,556.6945801,1026.373779,3.935488188,0.2109914007
130,679.3355713,1113.805908,7.339664111,674.2536621,1096.499146,2.978201928,657.4277954,1113.797607,5.895191488,578.7763672,1117.743774,6.24180921,554.2283936,1031.607788,5.785924643,0.2824079138
131,683.9448242,1108.785767,6.815206106,678.4138184,1093.062378,5.396134858,662.0194702,1111.205322,5.272894826,581.743103,1119.635254,3.518411035,550.9803467,1035.454346,5.034462633,0.26037109458
132,685.878418,1106.968872,2.653279203,681.0620728,1088.226074,5.513899248,666.387207,1109.604248,4.651941912,588.4147339,1121.895264,7.044026012,548.9622192,1041.295654,6.180107156,0.26043253531
133,688.0056152,1104.108154,3.564922774,677.5471191,1083.290405,6.059350365,669.8956909,1109.170776,3.535160093,590.7645264,1122.678101,2.476763682,548.8912964,1045.002563,3.707587587,0.19343784501
134,690.3286743,1097.245483,7.245195329,680.5877075,1081.012939,3.798950941,670.5982056,1106.142456,3.108737806,596.3214722,1125.208618,6.105994255,548.9967651,1048.921021,3.919876167,0.24178754498000005
135,694.1237793,1091.968994,6.499550808,683.3056641,1080.2323,2.827841231,673.6622314,1101.187988,5.825375997,601.9424438,1126.320068,5.729803152,549.2701416,1052.95459,4.042822811,0.24925393999
136,697.7852783,1086.041138,6.967500063,684.5858154,1073.01123,7.333664151,674.9485474,1099.258301,2.319116747,605.8100586,1126.696655,3.885905497,548.4191284,1059.006592,6.111542447,0.26617728905
137,700.9893799,1080.248169,6.620026719,684.2869263,1071.079224,1.954989807,677.5380859,1096.615967,3.69968092,608.6452026,1128.70166,3.472475533,549.0534058,1062.783325,3.829624383,0.19576797362
138,701.607605,1075.529907,4.7585918,684.5578003,1066.261597,4.825235973,682.1397095,1094.312866,5.145795514,613.3863525,1128.976685,4.749120005,549.5355225,1065.932373,3.185739927,0.22664483218999998
