Coords,White_x,White_y,Velocity_White,Brown_x,Brown_y,Velocity_Brown,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Red_x,Red_y,Velocity_Red,Va
228,557.9733276,940.4529419,7.2352597,553.9325562,921.0427246,5.656678002,659.0844727,841.248291,5.108414441,624.026123,832.3832397,5.910941155,661.4517822,889.3706665,4.67673984,0.28588033138
229,554.2475586,934.3937378,7.11303798,552.3461914,913.4315186,7.774767567,663.3426514,846.5511475,6.800909675,627.6690674,833.2896729,3.754019767,658.8887939,894.1052246,5.383767211,0.308265022
230,548.9541626,928.2671509,8.09661092,547.5195923,907.5009155,7.64644436,666.0379639,851.1027832,5.289810715,632.3435669,833.8555908,4.708631312,657.3739624,898.7778931,4.912081546,0.30653578853
231,546.0648193,921.0843506,7.742152448,546.5143433,902.0802002,5.513137066,669.6348267,854.6695557,5.065499752,638.6564941,834.2423706,6.32476474,653.102356,904.1647949,6.87497878,0.31520532786
232,542.4138794,914.2874756,7.715365981,545.6430664,893.7418213,8.383775173,672.182251,857.6516113,3.921992686,645.1775513,835.7785034,6.699544022,651.8932495,907.4280396,3.480043664,0.30200721526
233,539.1686401,905.1865845,9.662183858,545.9169312,889.9735107,3.778249102,674.5360718,861.8441772,4.808126593,650.8452759,836.9639282,5.790365637,650.7753906,914.8129272,7.46901431,0.315079395
234,537.9503174,897.6896362,7.595297445,547.4480591,883.6015015,6.553385001,675.9785156,868.491394,6.801921449,656.6484375,840.6331787,6.865863671,647.5803223,919.4584961,5.638241901,0.33454709467
235,537.3811035,892.3601074,5.359839713,547.5806885,877.5666504,6.036308313,677.0957642,872.1470947,3.822615829,660.5092163,843.8759155,5.04191978,643.1553345,923.6469727,6.092934669,0.26353618304000004
236,538.1447144,886.7094116,5.702057922,548.4168091,870.9713745,6.648064499,676.9484253,877.3695068,5.224490117,665.3682251,846.635437,5.587926739,640.0460205,925.4586792,3.598626673,0.2676116595
237,538.3594971,877.8893433,8.822683122,551.2571411,863.3403931,8.142442132,676.9989014,883.4052734,6.035977659,669.4343262,849.2081909,4.811677525,636.4694824,928.2669067,4.547281231,0.32360061669000006
238,538.4052734,871.4009399,6.488564797,552.8833618,858.6611328,4.953793526,676.7637939,888.4837646,5.083930416,670.5338135,855.1367798,6.029679783,632.0834351,932.604126,6.168377598,0.2872434612
239,538.5944214,861.7680664,9.63473038,554.0145264,851.8341675,6.920042549,676.3118286,893.519104,5.055582566,671.322876,857.9520264,2.923736128,627.5447998,933.7935791,4.691908855,0.29226000478
240,538.0300903,855.3878174,6.405157854,555.4186401,843.7766724,8.178921875,674.0217896,896.1016235,3.451620784,673.5896606,864.9070435,7.315092306,623.1305542,935.1345215,4.613425055,0.29964217874
241,540.8110962,849.5687256,6.449482377,561.3602295,838.2196045,8.135323435,671.3129272,901.2136841,5.785421162,675.3240356,872.1540527,7.451657541,617.5293579,936.0201416,5.670777977,0.33492662491999997
242,544.0968628,844.5560303,5.993611303,566.3067017,831.6008301,8.26291484,669.7581177,905.6443481,4.695552878,675.8772583,877.2515259,5.127405559,611.1297607,935.1014404,6.465203458,0.30544688038
243,547.8015747,839.3779907,6.366866102,569.7985229,828.9848633,4.363037726,668.4909668,907.8473511,2.541435275,675.5966797,880.6422119,3.402275143,607.6591187,934.326416,3.556124205,0.20229738451
244,553.1834717,832.8415527,8.466985095,571.8115845,822.1363525,7.138243207,664.7977295,910.3218384,4.445569616,674.2955933,884.5062256,4.077183776,600.3984985,932.5319824,7.479077243,0.31607058937
245,556.2255249,827.1860352,6.421757305,579.4614868,817.8895874,8.749629706,660.1732788,914.5031128,6.23446869,676.0599976,889.8076782,5.587353809,596.4813232,930.4214478,4.449563896,0.31442773406
246,562.4265137,822.2966919,7.896704328,587.1785278,814.1864014,8.559574104,656.3204346,917.40979,4.826300999,674.6899414,892.34021,2.879369873,591.6327515,927.8184204,5.503126351,0.29665075654999995
247,568.8039551,818.0513306,7.661256535,590.1561279,812.1013184,3.63506169,653.0361938,921.8577271,5.529048814,673.8626099,895.9282227,3.682161401,588.5957031,923.102356,5.609360618,0.26116889058000003
248,573.8743286,814.6904907,6.08308575,598.1206055,809.5143433,8.37408757,650.0809326,923.6936035,3.479081967,673.4516602,901.1182251,5.206246729,583.9714355,921.2233276,4.9914525,0.28133954516000004
249,580.3709717,811.6848145,7.158244266,602.9767456,807.8308716,5.139666713,645.2259521,927.3161011,6.057501458,672.2174072,903.4248657,2.616098482,580.677063,918.1972046,4.473288639,0.25444799558000003
250,586.7830811,806.3809814,8.321405603,611.2178955,806.1953735,8.401869171,639.7415161,930.5452271,6.364455452,669.640564,909.604187,6.695082732,576.9925537,914.5775146,5.165052167,0.34947865125
251,592.5801392,803.6700439,6.399614426,618.9077759,805.9025879,7.695452135,635.9805298,931.8509521,3.981197834,665.1467285,913.6931152,6.075680296,574.392334,910.2420044,5.05547147,0.29207416161
252,600.1907349,801.4261475,7.934496732,623.8146973,804.5139771,5.099619354,632.6389771,931.572998,3.353093073,663.3504028,915.6847534,2.68205306,574.0317993,904.0655518,6.186966334,0.25256228553000004
253,605.0690308,800.9606934,4.900450836,630.0187988,804.9464722,6.21915816,626.6992188,931.4902954,5.940334031,661.3380127,918.8590698,3.758456959,571.5246582,900.1621704,4.639196321,0.25457596307
254,610.9493408,800.3078003,5.916444519,635.5776978,807.0183105,5.932442291,619.1555786,934.649292,8.178371838,659.1264648,920.5841064,2.804762957,570.5379639,895.3903809,4.872734471,0.27704756076000003
255,618.0090332,798.1266479,7.388956766,639.960022,806.8773193,4.384591666,612.7871704,932.6470947,6.675733438,653.9257202,924.0124512,6.22906833,566.6895752,889.3604126,7.153363727,0.31831713927000005
256,624.3081665,799.4985352,6.446794153,646.4588623,810.6134033,7.496215659,607.6712646,934.0484619,5.304368177,647.9199219,925.6330566,6.220608956,565.0545654,884.8571777,4.790864345,0.3025885129
257,632.5713501,800.6958618,8.34947868,653.4485474,812.2404175,7.176550167,602.3015747,933.616272,5.387054688,643.0385132,927.300293,5.158277599,563.7414551,876.6888428,8.273207046,0.34344568179999996
258,640.1366577,802.0066528,7.678023992,657.5446167,814.5253296,4.690267301,597.2768555,930.3295898,6.004172119,638.1743164,927.8432617,4.894407559,563.0019531,871.6130981,5.129331991,0.28396202962000006
259,646.1028442,803.9265137,6.267475351,659.8406372,818.9099731,4.949425146,591.9522705,928.5375977,5.618046013,631.6663208,929.1401978,6.635966386,563.8885498,867.732605,3.980487516,0.27451400412000004
260,651.2028809,806.6842651,5.797893297,662.4237671,822.0537109,4.068863146,587.8453979,925.1137695,5.346868358,626.8238525,928.4086304,4.897416635,563.5861206,860.289978,7.448768984,0.2755981042
261,658.8994141,809.5569458,8.215163878,670.9244385,829.6506958,11.40068388,584.2310181,921.1607666,5.356302279,621.2709351,928.4412842,5.55301349,563.946228,857.0894165,3.220756343,0.3374591987
262,665.4147949,811.9549561,6.942668141,676.8529663,834.3883667,7.589003083,580.8132324,918.5081177,4.326407867,616.2327271,928.4107666,5.038300433,565.1326294,853.6247559,3.662160781,0.27558540305
263,671.8126221,815.0571289,7.110250954,679.7484131,840.2750854,6.560264452,575.9874268,916.4432983,5.248988398,610.8413696,929.0294189,5.426736181,565.9204712,850.0255737,3.684400452,0.28030640437000004
264,676.4489136,819.2971191,6.282731579,681.4696045,846.8464966,6.793080607,572.1851807,912.5645142,5.43157823,605.4613647,926.5325317,5.931180175,570.0394897,842.9144287,8.217949704,0.32656520295
265,680.6442871,822.9232178,5.545245747,684.1679688,849.3498535,3.680756119,569.3286133,905.2132568,7.886758616,600.5570068,925.4576416,5.020768399,574.0092163,838.185791,6.174037855,0.28307566736
266,685.8359375,829.6871948,8.526700377,688.0515747,857.4451904,8.978690048,566.7910156,902.7087402,3.565389919,597.230957,922.6618652,4.344993993,576.1784058,836.8486938,2.548178118,0.27963952455
267,688.1763916,835.9038086,6.642590772,688.5067139,864.9815674,7.550107896,564.0102539,899.7991943,4.024685462,592.9050293,920.9406128,4.655787874,579.9759521,834.1451416,4.661604156,0.27534776159999996
268,692.1827393,841.5135498,6.893476481,688.7542114,870.1382446,5.16261322,563.3631592,895.7261963,4.12408107,589.5388794,916.2618408,5.763841804,585.1376953,828.6146851,7.565020956,0.29509033531
269,694.9005127,848.2709961,7.283500038,688.0581665,877.2315063,7.12733052,561.1072998,888.2184448,7.839338848,586.7712402,913.1679077,4.151174362,588.8870239,825.1972656,5.07308788,0.31474431648
270,697.9274292,855.8000488,8.114730963,689.1587524,882.6306152,5.510142119,560.1418457,885.37677,3.001202645,581.7828369,909.7303467,6.058134495,592.3587646,823.9683228,3.682836438,0.2636704666
271,698.5873413,861.9207153,6.156138599,687.4884033,888.0613403,5.681799123,559.1521606,879.8681641,5.596804097,580.2577515,906.8067627,3.297457951,597.7883911,822.0405273,5.761704495,0.26493904265
272,699.2542725,870.1395264,8.245826338,685.4337769,893.1865845,5.521740433,558.6947021,872.8728027,7.010303017,579.6447144,904.7980347,2.100191131,604.854248,818.8078613,7.770229326,0.30648290245
273,698.8578491,877.2689819,7.140468342,682.9467773,900.1277466,7.37325559,559.833252,868.8375854,4.192764505,576.9151001,900.5442505,5.054253045,608.0087891,820.0944214,3.406811677,0.27167553159
274,696.9591675,885.2229614,8.177455701,680.2546997,904.5080566,5.141439313,560.4286499,863.4577026,5.412729237,576.6600342,896.6035156,3.948980867,613.2043457,819.2506104,5.263632384,0.27944237502
275,694.911499,891.6228638,6.719501181,677.9497681,908.3409424,4.472552178,562.4733887,855.9838867,7.748476044,571.6231689,888.3842163,9.639859576,620.5712891,816.7910156,7.766689171,0.3634707815
276,694.6010742,900.583252,8.965763769,673.9308472,910.0958252,4.385355045,564.3587036,851.6141357,4.759110844,571.2798462,885.4109497,2.993022686,626.666626,818.6389771,6.369308717,0.27472561061
277,691.550354,906.8894043,7.005315925,670.3538818,918.8140259,9.423465612,564.7730713,847.2167358,4.416879721,569.0172119,880.3901978,5.507037684,631.9905396,817.1618042,5.525042568,0.3187774151
278,688.3102417,911.0209961,5.250559829,665.3428955,923.2609253,6.699619271,569.6271362,840.9215698,7.949280572,566.1328125,875.0997314,6.025677866,638.7543945,818.7531738,6.948538803,0.32873676341
279,683.2528076,917.1878052,7.975410569,662.4923706,925.5045166,3.627560362,571.880249,838.7642212,3.119402247,567.0482178,870.237854,4.947304222,643.5671997,820.7680054,5.217531965,0.24887209365
280,678.3470459,923.3394165,7.868215806,657.3577271,930.4309692,7.115792297,575.90625,832.8338013,7.167884228,567.1090698,865.7949219,4.443348836,648.6680298,822.7359009,5.467273563,0.32062514729999997
281,674.6227417,926.3378296,4.781309737,653.7922363,934.0928955,5.111010477,580.1784668,829.9750977,5.140430207,565.4558716,859.9121094,6.110691232,652.0084839,824.4545898,3.756664127,0.2490010578
282,670.9891357,930.6636353,5.649397038,648.274353,935.895752,5.804939921,583.31427,829.833374,3.139004211,567.6449585,856.5702515,3.995011365,657.3168945,827.87146,6.313020273,0.24901372808
283,665.0905762,934.9105225,7.268359922,641.9386597,937.1329956,6.455368479,587.7107544,825.8313599,5.945182268,569.690979,851.647583,5.330934689,660.0547485,833.260376,6.044523171,0.31044368529
284,657.7555542,940.2053223,9.046405491,635.6246338,939.4580078,6.728491998,593.135376,822.0132446,6.633590525,571.2965698,849.440918,2.728972788,663.6192627,836.3973389,4.748294154,0.29885754956
285,651.1576538,942.956543,7.148531662,629.9640503,942.6022949,6.475241072,598.3634644,819.7051392,5.714915481,574.8250122,843.8744507,6.590558678,667.656189,837.5010986,4.185099679,0.30114346572
286,645.8407593,946.7843628,6.551455721,623.8850098,941.7209473,6.142597775,603.2307129,818.1081543,5.122545164,580.1419678,839.930542,6.620002437,671.5131836,842.6954346,6.469739825,0.30906340922
287,638.9036865,949.0782471,7.306495978,615.6558228,943.8656616,8.504076584,606.5491943,816.7670898,3.579214016,584.3060913,834.5201416,6.827324308,673.9334717,850.4290161,8.103460859,0.34320571745
288,631.9434814,951.7734375,7.463813113,608.968811,943.9641724,6.687737292,612.5043945,816.4664307,5.96278503,586.5341797,832.5356445,2.983723587,676.7339478,854.4367676,4.889247186,0.27987306208
289,623.9724121,952.3800049,7.994114732,605.0552979,943.026001,4.024394487,617.7757568,816.8440552,5.284870937,591.161499,829.5239868,5.521065697,678.484314,858.605896,4.521660496,0.27346106349
290,618.1461182,954.1248779,6.081963753,599.7089844,942.6809082,5.357439389,624.7195435,815.1859131,7.139020089,596.3372192,826.6335449,5.928130741,679.7473145,864.7576904,6.280107084,0.30786661056000003
291,611.5588989,953.664917,6.603258389,591.894043,940.1756592,8.2066791,630.4639282,815.9075317,5.78953278,599.6860352,825.7799683,3.455887899,678.9866333,871.0563965,6.344472695,0.30399830863000005
292,604.8371582,953.4954224,6.723877361,587.0976563,940.1565552,4.796424764,637.1353149,814.7234497,6.775651335,604.852417,823.3412476,5.713042967,679.0715942,874.5227051,3.467349655,0.27476346081999997
293,598.555542,953.1027832,6.293875414,584.9274902,936.6522217,4.121889589,640.6269531,815.743103,3.637475787,610.1080322,822.2242432,5.373005705,676.2460327,881.6814575,7.696202599,0.27122449094
294,591.248291,951.7964478,7.423101046,580.1237793,932.559082,6.311056247,648.8978271,817.9959106,8.572193376,614.5892334,821.6682739,4.515558187,675.8191528,885.885376,4.225536277,0.31047445132999996
295,586.3887329,946.9263916,6.879880225,577.4295044,929.8548584,3.817321405,652.6918945,818.8433228,3.887551233,617.8794556,821.2476807,3.31699572,673.4711304,890.3579102,5.051412819,0.22953161402
296,583.7526245,944.3455811,3.68912599,571.6332397,926.7684326,6.566788254,658.4118042,819.9957275,5.834843905,623.2163696,819.2000122,5.716257326,671.3886719,896.2061768,6.207967109,0.28014982584000003
297,578.2312622,941.2406616,6.33450601,568.7503662,922.4301147,5.208834972,662.7661743,822.5708008,5.058808291,626.3410645,819.925354,3.207777808,669.3925781,901.50177,5.659301923,0.25469229004000005
298,572.1865845,937.1970825,7.272459066,564.3865356,920.0358887,4.977482869,666.5115356,827.1387329,5.907091959,631.8007202,819.3690796,5.487921488,668.7164917,904.4822998,3.056247807,0.26701203189
299,569.447876,932.3265991,5.587676866,561.6167603,914.7636719,5.955495417,669.8634033,830.0715942,4.453840195,635.4668579,819.2741699,3.667366009,664.4272461,911.5795898,8.292716911,0.27957095398
300,564.4314575,927.531311,6.939686013,557.9489746,908.8601685,6.950108211,673.5897827,835.6758423,6.730044544,639.6083984,820.9692383,4.474998847,660.6621094,915.9724121,5.785597806,0.30880435421
301,559.2631226,922.0094604,7.563234768,557.7319336,903.7485352,5.116239029,675.8051758,838.6442261,3.703953126,643.4140625,822.5682983,4.127962212,656.1821289,918.6564331,5.222470077,0.25733859212000004
302,555.3019409,917.2325439,6.205633833,555.6670532,898.9588013,5.215868255,678.9171143,843.1900635,5.508974385,647.1385498,824.9880981,4.441535408,652.7310791,920.850708,4.089570528,0.25461582409
303,553.677124,912.899353,4.62780439,553.7518311,890.5518188,8.622379567,680.6887207,849.0275269,6.100374423,650.4845581,825.946106,3.480452631,648.4061279,927.2102661,7.690850534,0.30521861544999995
304,554.0126953,907.9968872,4.913937241,554.3809204,886.302063,4.296065442,683.267334,855.5241089,6.989622632,655.3088989,828.5158081,5.466043677,641.4730835,929.5413208,7.314432382,0.28980101374
305,551.7947998,903.0067139,5.460850707,555.699707,882.8148804,3.728222198,684.4243164,859.5936279,4.230791128,660.8478394,831.2506714,6.177324522,638.2686768,929.7727661,3.212754189,0.22809942743999997
306,549.1051636,898.4995728,5.248663074,556.5588989,877.87677,5.012299328,684.8416138,867.4153442,7.832840041,663.8503418,834.4421387,4.381835728,631.6560059,933.3115845,7.500043453,0.29975681624
307,548.0617065,891.7468262,6.832890236,557.3247681,871.2620239,6.658935457,685.1228027,870.4828491,3.080365796,667.5764771,837.8314819,5.037036001,626.3318481,934.6275635,5.484382929,0.27093610418999997
308,545.9335327,883.4127197,8.601537891,559.0710449,865.5859985,5.938581236,686.1262817,875.423645,5.041669785,670.9276733,840.8009033,4.477497062,621.9986572,933.6420898,4.443838635,0.28503124609
309,545.2509766,876.1754761,7.269358884,559.737854,858.239624,7.376574599,685.2156982,882.4106445,7.046085756,674.3921509,844.8034058,5.293640563,615.5667114,935.7005615,6.753312701,0.33738972503
310,545.4945068,870.3850098,5.795585136,564.2637329,851.7075806,7.946771143,684.7566528,886.4230347,4.038563767,680.0322266,849.9884033,7.661243594,611.2837524,935.0320435,4.334818804,0.29776982444
311,548.2235107,861.4620361,9.330965693,566.8487549,845.9324951,6.327238777,683.2150269,891.7911987,5.585140648,682.1512451,856.229248,6.590780116,606.4893799,934.161438,4.872777659,0.32706902893
312,549.9457397,855.7973022,5.920750185,569.4794922,842.487915,4.334271644,682.8999634,897.0925903,5.310745513,684.6796265,861.8905029,6.200203149,601.2756958,932.7573242,5.399447859,0.27165418350000003
313,553.1542358,849.1347656,7.394852359,573.3758545,837.5889893,6.259481849,680.6895752,898.8937378,2.851306384,684.0197754,865.8828125,4.046472432,596.2064819,930.2687988,5.647095523,0.26199208547
314,553.8244629,844.2843628,4.896489756,576.0385742,833.6873779,4.723626499,678.7816162,904.0003662,5.451418282,683.8605957,872.1352539,6.25446734,591.6995239,927.9401855,5.072978444,0.26398980321
315,557.831604,840.6048584,5.440214379,580.9240112,830.2490845,5.974056971,676.3744507,909.0147095,5.562201383,683.2245483,877.2150269,5.119438393,587.0639648,923.550415,6.384237865,0.28480148991
316,563.2287598,836.1241455,7.014704436,585.2572021,825.62854,6.334506642,673.3419189,911.2498169,3.767220983,682.7819214,880.4328613,3.248134436,581.8280029,922.0313721,5.451861031,0.25816427528
317,569.0459595,830.583313,8.03371878,592.0177002,820.4620361,8.508648333,671.1367798,915.0983276,4.43550151,681.7340698,883.9816895,3.700293766,578.6907349,918.7262573,4.556998399,0.29235160788000003
318,570.8621216,824.7746582,6.085960501,598.7200317,817.1401978,7.480364853,668.6746216,918.5709229,4.256893297,682.3595581,887.9399414,4.007367479,574.2757568,914.0531616,6.428829943,0.28259416073
319,576.1814575,820.5878906,6.769369067,603.3751221,815.901062,4.817190404,663.6613159,921.9084473,6.022649159,680.4934692,891.159668,3.721414623,572.4082642,908.2219849,6.122920159,0.27453543412000003
320,581.9777222,816.0335693,7.371467037,607.7536011,813.5817871,4.954807207,658.5968018,923.8779907,5.434004519,679.3953857,893.630127,2.703507899,569.2462769,904.5375366,4.855236613,0.25319023275
321,587.1196289,811.9561157,6.562380123,616.3018799,812.1656494,8.664786008,653.7396851,927.5664063,6.098851673,677.1588135,895.3267212,2.807256224,568.1427002,901.3804321,3.34442674,0.27477700768
322,596.1221924,807.6946411,9.960236694,621.0079346,809.6317749,5.344854606,648.3726807,930.0250244,5.90334985,674.3864746,900.892395,6.217924731,567.3601074,895.1763306,6.253265359,0.3367963124
323,602.713501,803.8751831,7.617979289,625.5507202,810.4285889,4.612137672,643.3480225,930.3582764,5.035697263,673.5767212,903.6099243,2.835606827,566.088623,891.1660156,4.207053416,0.24308474467
324,606.4751587,801.8027954,4.2947479,631.3721313,810.9505005,5.844759988,638.9936523,932.9584961,5.071654734,667.8919678,909.5449829,8.218353967,568.1036377,887.0911865,4.545824044,0.27975340633
325,612.4431763,800.5539551,6.097281032,638.3800049,813.6687622,7.516597519,633.0456543,932.1298218,6.005446019,663.5995483,912.5872192,5.261184892,569.5531006,879.850647,7.384196345,0.32264705807
326,619.9595337,799.3009033,7.620089737,644.2880859,813.3724976,5.915504585,628.3626709,932.7697144,4.726499341,659.5474854,915.8425293,5.197716618,570.602356,875.081543,4.883163916,0.28342974197000004
327,626.680542,799.6343994,6.729277244,649.62323,815.1053467,5.609503368,622.9561157,934.5375977,5.688255465,656.3346558,916.7143555,3.329017099,572.7711792,870.1387329,5.397700022,0.2675375319800001
328,634.1592407,799.8153687,7.480887953,656.5365601,812.6940918,7.321767743,616.4468994,933.0668945,6.673294886,648.4234619,921.0933228,9.04225318,574.7709351,865.8444824,4.737046628,0.35255250390000004
329,640.6860352,800.7865601,6.598655797,660.68573,816.3178711,5.508846289,610.3431396,933.5343628,6.121634574,646.017395,921.8786011,2.530972134,576.678833,860.1546021,6.001234308,0.26761343102
330,646.7265015,802.7139282,6.340503234,664.5866089,818.6245728,4.531857102,604.3013306,934.5014648,6.118720729,640.9076538,921.4440918,5.128182286,576.7520752,856.0163574,4.13889273,0.26258156081000006
331,655.2985229,804.722229,8.804136775,672.0372925,820.7053223,7.735774334,599.5436401,931.7617188,5.490157273,637.5790405,922.925415,3.643348038,578.4758301,849.5892944,6.654206906,0.32327623326000005
332,663.6043701,808.2776489,9.034827502,674.8973999,823.1882935,3.787526951,595.166687,930.2034912,4.646051197,631.4391479,924.8674316,6.439697924,579.6640625,842.7164917,6.974762628,0.30882866202000003
333,668.1091309,810.769165,5.14786576,676.6802979,826.1357422,3.444732082,592.3185425,925.59729,5.415627065,626.4188843,926.8981323,5.415421738,581.9577637,838.5881958,4.722699661,0.24146346306
334,674.6798706,814.1283569,7.379619976,681.8197632,832.8973999,8.493180732,584.8881836,918.7468262,10.10638849,621.9814453,926.861084,4.437593621,584.3978271,834.5231934,4.741113226,0.35157896045000003
335,680.5702515,816.0067749,6.182640272,683.692749,838.0465698,5.479235972,582.2062988,916.418457,3.551592425,613.4512329,929.796875,9.02127444,587.4312134,828.4620972,6.777781279,0.31012524388
336,683.6596069,819.894165,4.965472715,685.8862915,844.8406372,7.139396348,579.3362427,913.7539673,3.916213468,608.0585938,928.7885132,5.486105236,589.5722046,827.0548096,2.562089333,0.24069277099999997
337,688.0314941,824.6911011,6.490299922,687.843689,849.0174561,4.612723762,577.5163574,908.369873,5.683348758,603.3321533,926.0479126,5.463527314,593.2627563,824.7075806,4.373746252,0.26623646008
338,691.1348877,830.6975098,6.760768959,690.0176392,856.0219116,7.334061442,574.4476929,905.1158447,4.472739925,599.5678101,924.3969727,4.110460179,598.128479,823.4673462,5.021298465,0.2769932897
339,693.1455078,838.0053711,7.579408318,692.2738037,862.4450684,6.807879329,571.3136597,901.4957886,4.788211635,598.2702026,922.8717041,2.002555663,605.3283691,821.0960693,7.580327955,0.287583829
340,696.0631104,843.0565796,5.833276253,692.5985718,867.390625,4.956208711,568.8430786,896.2969971,5.755971147,594.9924927,919.8165283,4.480790292,607.7854004,822.4277954,2.794726624,0.23820973027
341,699.0491943,849.7631836,7.3413374,693.6119385,873.2768555,5.972823553,567.151123,890.4630127,6.074379584,588.5751953,916.0092163,7.461724345,613.6396484,821.5567627,5.91869227,0.32768957152
342,700.0722656,856.0335083,6.353239079,694.6776123,879.0859375,5.906021906,565.1856079,887.0720825,3.919395006,586.006958,912.5270386,4.32682385,619.7714233,819.8615723,6.361787017,0.26867266858
343,701.494812,864.2984009,8.38642281,694.3966064,883.6213379,4.54409738,564.3361206,884.0944214,3.09646484,582.9916992,910.242981,3.782684862,623.9865723,821.6947021,4.596503631,0.24406173523
344,702.0940552,871.430542,7.157271074,693.8672485,892.3152466,8.710009652,564.4313354,879.2580566,4.837301916,580.1723633,907.4313354,3.981708878,629.1261597,821.0904541,5.174985446,0.29861276966
345,702.5419922,877.1865234,5.77338462,692.4346313,895.9931641,3.947083607,562.9737549,872.9398193,6.484185666,578.7342529,903.9841919,3.735098402,634.2390137,821.289917,5.116743252,0.25056495546999996
346,702.6773071,886.277771,9.092254523,689.4815063,898.9954224,4.211235231,563.2011108,869.3699951,3.577056847,577.7332153,901.6726685,2.518971392,639.8269653,821.5076294,5.592191203,0.24991709196
347,701.0793457,891.4249878,5.389556705,686.432312,900.4605103,3.382908309,564.3654175,866.3322144,3.253263271,576.8889771,898.0495605,3.7201679,646.0545654,822.3164063,6.279898325,0.22025794509999996
348,701.1356812,899.2164307,7.791646533,684.6420288,907.1212769,6.897167945,566.5053101,864.0135498,3.155209271,575.7979126,895.0855103,3.158483145,652.1497803,821.5524292,6.142906879,0.27145413773000004
349,697.4989014,904.4355469,6.361237398,681.3892822,909.8200073,4.226524159,569.9783936,856.1398926,8.605625317,574.0301514,891.4055176,4.082563638,655.56604,824.6289063,4.597340735,0.27873291247
350,696.354126,908.802124,4.514145178,678.5892944,913.2352295,4.416296423,571.6871338,853.8302002,2.873059709,573.4727783,885.9726563,5.46137775,662.1255493,826.211731,6.747777116,0.24012656176
351,693.6668701,913.6955566,5.582743665,674.7088013,916.7783203,5.254685505,574.8731689,849.9291382,5.036775242,571.5471802,880.2359619,6.051246989,668.6259155,825.9865723,6.504264548,0.28429715949
352,689.0356445,920.6608887,8.364454599,671.3677979,919.8175049,4.516519312,578.9328003,844.8051147,6.537294767,573.6611328,874.7687378,5.861683661,671.2832031,831.2888184,5.930850783,0.31210803122
353,685.352478,924.0780029,5.024180067,669.085022,925.4161987,6.046192067,582.3162231,838.0361328,7.567474256,575.2745361,870.2576904,4.790889123,675.2322998,834.7175903,5.229898835,0.28658634348
354,682.1578979,928.6871338,5.607979062,660.5406494,929.5751953,9.502818266,585.8414917,836.6173096,3.800076022,575.8269043,865.2705078,5.01767885,679.4864502,838.3781128,5.612238433,0.29540790633
355,677.5599365,933.4492188,6.619569657,655.4755859,932.291626,5.747509337,589.2615356,832.6751709,5.218923059,579.432312,862.8024902,4.369219101,683.1313477,842.7332153,5.679101657,0.27634322811
356,673.7148438,936.6842041,5.024924742,647.7697754,936.9793701,9.019670798,595.1167603,830.3511353,6.299587042,580.8274536,859.5150146,3.571262496,686.1780396,848.3591309,6.397910364,0.30313355442
357,666.2830811,941.9614868,9.114867504,640.94104,939.6784058,7.342780121,600.2440796,828.8214111,5.350650377,585.1216431,856.6600952,5.15661013,689.927063,854.038269,6.804982531,0.33769890662999996
358,661.1604004,944.175293,5.580572987,635.2324219,940.9278564,5.843752934,604.2431641,825.713623,5.064683939,587.5236816,852.0164185,5.2281472,692.8447266,858.1787109,5.065177175,0.26782334235000005
359,655.6365967,946.9137573,6.165354366,628.7563477,942.635376,6.697399513,608.7833862,822.8279419,5.379662912,588.8236084,848.2595825,3.975377446,696.046814,861.927002,4.929812296,0.27147606533
360,648.2943726,946.7312622,7.34449178,621.4031982,942.1235352,7.370942092,614.2819824,821.5352783,5.648498844,591.4894409,848.4354858,2.671629653,696.6361084,867.135376,5.241605469,0.28277167838
361,641.4829712,947.0817261,6.820411535,614.5686035,942.4602661,6.842884831,618.6850586,822.5373535,4.515665452,594.4830933,844.4707031,4.968043511,699.0023193,870.3865967,4.021118036,0.27168123365
362,635.9282227,948.7814331,5.80897885,610.4848022,940.5514526,4.507882174,626.1774902,820.6033936,7.738005752,597.5094604,842.7538452,3.479439529,699.6141357,873.9713135,3.636552465,0.25170858770000004
363,631.1557007,951.5088501,5.496887249,602.0198364,938.3487549,8.746857935,631.7025757,820.1436157,5.544182976,602.031311,839.3612061,5.653064053,698.0967407,879.8711548,6.091848251,0.31532840464000006
364,625.118103,952.5986328,6.135161923,598.2519531,936.032959,4.422652509,634.8077393,822.0542603,3.645902268,605.5015259,835.3496094,5.304271767,696.8255005,885.9790649,6.238799421,0.25746787888
365,618.5116577,953.7115479,6.699529801,592.4987793,932.6218262,6.688410586,640.3380737,820.8048096,5.669720133,610.9143066,834.0222168,5.573164867,694.4448242,889.9706421,4.647613111,0.29278438498
366,611.2803955,954.7237549,7.30176117,586.3996582,926.9000854,8.362870023,646.8811646,822.2581177,6.702547421,613.6345215,832.8889771,2.946828994,691.6660156,897.1679077,7.715076777,0.33029084384999996
367,605.0751953,954.010498,6.246058339,581.340332,924.8880615,5.444724198,651.0252075,824.2785645,4.610346766,616.4589844,832.291626,2.88693937,688.4518433,902.0534058,5.847990693,0.25036059366
368,597.5800171,952.800415,7.592232707,577.8690186,920.725769,5.419842797,656.2368774,824.9698486,5.257316539,623.5983276,829.8557739,7.543447317,685.1602783,905.7443237,4.94542973,0.3075826909
