Coords,White_x,White_y,Velocity_White,Brown_x,Brown_y,Velocity_Brown,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Red_x,Red_y,Velocity_Red,Va
15,476.928833,1061.636841,2.201920022,451.9425354,1054.401367,4.91819404,434.3118591,995.9658203,3.210220536,440.5496826,1018.903076,3.88685056,549.3862915,967.2880249,2.545307219,0.16762492377000002
16,475.6007996,1063.936523,2.655600304,450.1772156,1060.314575,6.171092531,434.9226379,999.8150024,3.897339325,437.7380676,1021.499878,3.827343494,550.5425415,967.7070923,1.229850208,0.17781225862
17,473.3465881,1066.368896,3.316309363,449.1794434,1064.543701,4.345233702,434.8354187,1005.245483,5.431181328,437.246582,1024.763916,3.30083364,551.1369019,968.4579468,0.957625551,0.17351183584000002
18,471.7832336,1068.892822,2.96888508,451.1911011,1066.3396,2.696667936,434.6889038,1008.191162,2.949320207,436.8641052,1028.475098,3.730838736,550.3753662,970.3925781,2.079118801,0.1442483076
19,472.4370117,1071.792603,2.972566468,449.7492065,1070.513428,4.41586923,433.1602478,1009.807556,2.224751421,436.3537598,1032.384521,3.942593963,552.9898071,971.1138306,2.712103685,0.16267884767000002
20,473.1734619,1075.849976,4.123667655,448.6663818,1073.157593,2.857292092,432.7685547,1013.033386,3.249523533,434.3667908,1035.207886,3.452452971,552.8939819,974.9674683,3.854828914,0.17537765165
21,471.7120972,1081.025757,5.378131504,449.1445313,1076.579346,3.454999273,433.5114746,1016.924622,3.961520235,433.2161865,1037.418213,2.491874042,552.1692505,982.3013306,7.369584247,0.22656109300999996
22,470.7550049,1085.275513,4.356196794,448.9988708,1080.138184,3.561817525,434.0236511,1018.869873,2.011548668,433.495575,1041.158447,3.750654753,553.5014648,987.6958618,5.556596305,0.19236814045
23,470.1688843,1088.572876,3.349050906,450.0209961,1084.750244,4.723964702,431.7330933,1022.008667,3.885702349,434.4584045,1044.761719,3.729692509,553.1959839,995.3319702,7.642216307,0.23330626773
24,469.461731,1093.358032,4.837125816,450.1792908,1088.197388,3.450776129,429.6972351,1026.036621,4.513217552,434.2250366,1050.337036,5.580199325,552.8163452,999.8103638,4.494455957,0.22875774779000002
25,468.6464844,1097.895386,4.610011271,447.7892151,1091.369385,3.971652954,428.7416077,1029.216187,3.320069296,432.9868164,1052.678955,2.649108085,553.6964722,1004.957214,5.221560534,0.1977240214
26,466.720459,1101.949585,4.488441279,446.0670471,1094.909668,3.936936331,428.7173157,1032.444824,3.228729079,432.7294006,1055.893066,3.224402969,552.2807007,1011.880798,7.066853903,0.21945363561
27,463.3255615,1106.012695,5.294732713,443.9240723,1097.363037,3.257508459,428.3792419,1034.662476,2.243272483,430.7103271,1061.799683,6.242176928,550.4854126,1016.710632,5.15270372,0.22190394303
28,460.0965271,1108.990601,4.392559974,443.5958862,1099.131714,1.798867296,427.8771057,1038.013916,3.38884844,427.4580688,1066.500977,5.716585416,550.2782593,1022.34436,5.637535276,0.20934396402000002
29,456.0082397,1112.256104,5.232361118,441.4180603,1103.57373,4.947164568,425.4724121,1042.475708,5.068544082,426.7666626,1069.035767,2.627394745,549.0493164,1028.681519,6.45522073,0.24330685243000003
30,451.8101807,1116.766113,6.161484248,437.9042358,1104.7229,3.696965494,426.0851135,1043.647827,1.322598316,426.4909973,1075.669922,6.639880085,547.6233521,1032.643433,4.210716968,0.22031645111
31,447.2019653,1118.219727,4.832043058,434.0829773,1107.845459,4.934813982,423.9150696,1047.041016,4.027756046,425.0397034,1079.275879,3.887052897,547.6077881,1036.574097,3.930694876,0.21612360859
32,443.4562378,1119.846436,4.083706272,431.7524719,1109.692871,2.97391775,421.0653076,1052.920044,6.533308292,422.1506348,1082.170898,4.089970108,546.6820679,1044.075073,7.557883785,0.25238786206999997
33,440.1528625,1121.816895,3.846426473,426.9432983,1111.814453,5.256354333,418.6679993,1055.977417,3.885179181,418.3296204,1086.469482,5.751345525,545.0081177,1046.955078,3.331146557,0.22070452069000002
34,436.6587524,1124.403809,4.347519961,423.2887878,1112.596313,3.737211874,416.4892883,1058.992188,3.71962667,416.6009827,1087.959595,2.282240777,543.0778809,1050.480469,4.019227939,0.18105827220999998
35,433.3381042,1129.672974,6.228226444,419.3016968,1113.953735,4.211827312,414.3727722,1064.126221,5.55319164,414.7860107,1091.901123,4.339328126,543.2293701,1056.876465,6.397789855,0.26730363377
36,431.1164551,1131.036255,2.606580289,417.0103149,1117.283203,4.041755358,411.9588928,1067.838135,4.427766902,412.5467529,1096.236572,4.879589683,542.1011963,1060.997437,4.272608544,0.20228300776000002
37,425.4457703,1131.890015,5.734594319,413.1430664,1121.669312,5.847525811,408.6345825,1071.737671,5.124199551,410.9117432,1097.214355,1.905076619,539.5137939,1064.411255,4.283550709,0.22894947009
38,423.0957642,1135.832764,4.589967162,410.9593201,1124.664185,3.706482515,405.6287231,1075.616577,4.907250175,404.4556885,1098.008667,6.504734654,537.8132324,1069.684814,5.540969233,0.25249403739000004
39,418.3753052,1138.312378,5.332093387,406.0219421,1127.715942,5.804388561,401.4687805,1078.702759,5.179733562,401.8504944,1101.599731,4.43652794,536.0847778,1076.523438,7.053674252,0.27806417702
40,415.1611328,1139.853516,3.564548972,401.591156,1129.713257,4.860157485,398.3705444,1081.502075,4.175552559,401.7519531,1103.946167,2.348503812,532.8867798,1080.55603,5.146746155,0.20095508983
41,408.0688171,1142.911865,7.723628937,398.9928589,1131.45813,3.129813073,395.642395,1085.703491,5.009460626,398.611969,1108.499268,5.53084309,530.9990234,1084.699097,4.552869785,0.25946615511000004
42,406.956604,1146.636719,3.887357942,397.3745422,1132.535767,1.944286419,393.0683594,1086.570313,2.716070442,397.4248962,1112.20105,3.887458473,528.6920166,1092.430908,8.068654781,0.20503828057
43,400.8428955,1148.205811,6.311852394,390.8938293,1135.19519,7.005153436,390.0599976,1090.886475,5.261130693,389.0269775,1113.76416,8.542151514,525.9386597,1094.941284,3.725984695,0.30846272732
44,395.0497742,1150.212891,6.13095631,384.7217407,1137.611328,6.62815203,387.2276611,1092.3927,3.207934716,385.2705078,1114.827759,3.904139708,522.6836548,1100.096436,6.096773114,0.25967955878000004
45,392.7311401,1153.399536,3.940910221,380.095459,1139.787231,5.112439533,386.6292419,1093.434326,1.201286894,381.8722534,1117.73645,4.473099443,518.6558228,1107.562622,8.483358537,0.23211094628
46,388.1144409,1156.458618,5.538221244,376.788208,1140.925903,3.497782535,384.3125916,1094.404053,2.511421637,379.0075989,1118.553833,2.978986455,515.7279053,1110.828247,4.386001301,0.18912413172
47,383.8236694,1158.941162,4.957191178,372.0957947,1142.536865,4.961243911,381.7189331,1095.997803,3.044191716,375.5223389,1121.59314,4.624329377,510.8882446,1114.785156,6.251355486,0.23838311668000003
48,377.1778564,1161.253174,7.036492625,367.9085388,1145.418579,5.083048932,380.3683472,1096.615723,1.485229748,372.501709,1120.943481,3.089702359,509.1764221,1119.053223,4.598557073,0.21293030737000002
49,372.8802185,1161.335815,4.298432446,364.7410889,1146.860229,3.480099861,376.9221497,1098.869751,4.117878209,367.5678101,1122.952026,5.327064043,504.7891235,1125.827515,8.070899631,0.2529437419
50,367.3634949,1162.579346,5.655139891,359.9743652,1147.736206,4.84654404,373.2082825,1102.450806,5.159143549,365.382782,1123.991211,2.419556212,501.3518372,1129.294922,4.882402125,0.22962785817
51,364.2344666,1164.461182,3.651318217,357.3173828,1147.302368,2.692168439,371.7680359,1103.330811,1.687814803,362.7562256,1124.655396,2.709232299,498.3757935,1132.055176,4.059043944,0.14799577702
52,362.1828003,1166.291992,2.749763935,354.3722839,1145.237427,3.59688621,368.7668152,1103.061279,3.013299322,360.2011719,1124.99707,2.57779773,494.9241638,1136.938232,5.979798435,0.17917545632
53,357.1573486,1166.36853,5.026034467,351.9211426,1146.019043,2.572745198,366.2282715,1104.334595,2.839988786,356.6398621,1125.361206,3.579877433,490.2978821,1140.695313,5.959709174,0.19978355058
54,351.1394348,1167.817383,6.18986756,346.046875,1145.644531,5.886193898,363.4021606,1107.912354,4.559304819,351.6998596,1125.963013,4.976524425,485.8535767,1145.482666,6.532274056,0.28144164758
55,346.3075867,1167.583984,4.83748192,339.3456726,1146.18042,6.722595494,360.5006409,1108.849243,3.049029226,347.2947388,1126.684692,4.463844898,482.0758667,1150.68335,6.427923645,0.25500875183
56,342.697052,1166.746094,3.706483682,335.9732971,1147.539551,3.63595285,360.3234558,1109.573853,0.7459579689,343.6822815,1128.453125,4.022089194,479.4436646,1155.163574,5.196239092,0.173067227869
57,336.555603,1167.188354,6.157352521,333.0639343,1147.740723,2.916309652,357.6539001,1108.434082,2.902689142,342.6911621,1130.353271,2.143099227,477.2331543,1156.062866,2.386437024,0.16505887566
58,329.6607666,1167.57605,6.90572784,326.4710999,1145.997925,6.819296938,352.9942322,1107.908447,4.689221416,339.3173828,1130.39856,3.374083247,472.5214539,1161.770996,7.40154496,0.29189874401
59,324.5711365,1166.610474,5.180412355,321.8988037,1145.934814,4.572731671,348.4709473,1110.511597,5.218859384,332.0175171,1127.734985,7.770628494,466.5146484,1166.6521,7.739953674,0.30482585578
60,319.0959473,1164.160645,5.998279712,317.3657837,1147.258057,4.722207152,347.0381775,1110.551392,1.433322317,332.6877747,1127.620728,0.6799265075,463.148468,1168.452881,3.817588732,0.166513244205
61,314.056366,1163.852417,5.048998305,311.8599548,1145.042969,5.934708567,342.2601013,1110.448242,4.77918944,331.0675964,1126.680664,1.873151572,458.0549622,1172.185913,6.315008436,0.2395105632
62,307.7246704,1162.499023,6.474723371,307.986908,1144.344482,3.935527315,337.9790039,1109.847168,4.323087469,327.2216187,1124.216919,4.567448425,451.4794922,1177.592041,8.512521632,0.27813308212000004
63,302.0345459,1159.293457,6.530939668,302.3510742,1144.121216,5.64025442,332.3343811,1111.291016,5.826359295,324.0348511,1122.371094,3.682737874,444.9151306,1179.170044,6.751365499,0.28431656756
64,296.6485596,1158.023438,5.533696625,299.5673523,1142.489258,3.226824242,329.5347595,1110.724731,2.856319095,316.755127,1124.294678,7.529578914,441.4164124,1185.008057,6.806131185,0.25952550060999996
65,291.7781372,1155.62207,5.430246621,296.2496033,1139.887329,4.216336277,326.0460815,1109.964111,3.570632577,314.6423035,1122.424072,2.821912101,434.5883789,1187.658447,7.324384699,0.23363512274999998
66,287.0359192,1152.544189,5.65349293,295.7003784,1137.165527,2.77666216,322.0471802,1109.590088,4.016354775,311.0686951,1120.553345,4.033645809,429.9567261,1188.723511,4.752532816,0.2123268849
67,282.6324158,1147.865356,6.425131957,291.5789795,1133.338135,5.624487804,317.7459412,1110.758057,4.456995407,306.6948853,1116.10437,6.238877092,424.5085144,1193.232422,7.072007495,0.29817499755
68,278.0563354,1146.31543,4.831437061,288.2661438,1132.224365,3.49504834,314.9122314,1109.538086,3.085164384,301.7156372,1118.200684,5.402540264,417.2593384,1194.434692,7.348197563,0.24162387612
69,276.6708984,1144.282227,2.4603558,283.3679199,1130.423706,5.218713503,313.2810974,1106.60376,3.35721139,299.0036621,1115.098877,4.120195792,411.3921509,1197.687744,6.708668638,0.21865145123
70,273.5406494,1139.976563,5.323269857,280.1172791,1125.570801,5.84100639,308.8539429,1104.515259,4.895051957,296.3917236,1113.092651,3.293503257,405.1768188,1199.488892,6.471049717,0.25823881178
71,271.1537476,1135.169067,5.367430462,276.1656799,1119.916138,6.898575957,306.6426392,1103.432007,2.462376676,294.6185608,1110.929565,2.796971083,399.610321,1201.795288,6.025393143,0.23550747320999998
72,266.0728149,1131.86377,6.061424762,273.0198364,1116.65332,4.532362368,302.7580566,1099.893921,5.25433473,288.9342346,1105.094604,8.146062433,395.5887756,1200.337769,4.277521557,0.2827170585
73,262.6672668,1129.001831,4.448421032,270.9100037,1113.713013,3.618950563,299.6879272,1098.067505,3.572322768,287.8571472,1104.385864,1.289352548,388.3319092,1204.734741,8.485014984,0.21414061894999997
74,258.1882935,1124.424927,6.403846934,267.4841614,1111.194946,4.251711866,296.9369202,1094.146118,4.790126695,282.6578369,1102.312012,5.597650577,382.1852722,1204.532471,6.149964172,0.27193300244
75,256.3041992,1120.035767,4.776456634,264.0438232,1106.868774,5.527358282,293.6083069,1091.827637,4.056479088,278.1905212,1097.918213,6.265969795,375.6647644,1206.673584,6.863045112,0.27489308911000004
76,251.1323395,1115.939087,6.597796423,259.5835571,1102.648438,6.140457432,290.7860718,1089.974609,3.376199244,276.5699158,1093.363403,4.834527103,367.8612671,1205.917114,7.840077601,0.28789057803
77,248.0426331,1114.480225,3.416806256,254.7509155,1100.345337,5.353381843,288.881897,1087.088013,3.458080693,274.090332,1088.150269,5.772790453,361.4065857,1206.341675,6.468629189,0.24469688433999998
78,244.7896271,1111.602295,4.343331348,251.2036896,1098.863159,3.844432701,288.2376709,1083.365601,3.777747893,272.4008484,1086.255493,2.538607642,352.7719116,1205.800537,8.651614089,0.23155733673
79,239.9678955,1108.953125,5.501563104,248.5726776,1094.673706,4.947094242,286.9538269,1081.73938,2.071919201,267.3245239,1083.657471,5.702524946,346.4140015,1205.203003,6.385927392,0.24609028885
80,236.3005371,1104.372437,5.867897796,247.0449371,1089.877441,5.033700979,284.402832,1079.439087,3.43495598,265.1308289,1080.661133,3.713534544,339.6065674,1204.27356,6.870591222,0.24920680521000002
81,232.1853485,1099.952148,6.039347975,246.3312683,1087.996582,2.011704545,281.8508606,1075.246338,4.908329918,263.6233826,1077.637939,3.378178859,334.0488586,1200.911987,6.495251692,0.22832812989
82,227.1061249,1098.544556,5.270657466,243.077713,1084.904663,4.488383321,279.2685547,1072.996948,3.424625176,262.5162048,1073.671997,4.117589285,327.9709167,1200.665771,6.082926919,0.23384182167
83,222.7900238,1093.89624,6.343151016,240.5239563,1079.282227,6.175230021,274.1774292,1071.499634,5.306741873,257.7588501,1069.475464,6.343761898,321.4359436,1195.92041,8.076158006,0.32245042814
84,219.1513367,1089.050659,6.059678194,239.431366,1075.744141,3.702945548,272.1641235,1067.675903,4.321378761,258.2049255,1067.215698,2.303372305,315.2440186,1194.938965,6.269224092,0.226565989
85,217.6037903,1083.403198,5.855656655,239.5811768,1073.398071,2.350847635,270.0296631,1064.843872,3.546311099,254.8362122,1064.90918,4.082677758,306.3251648,1193.994995,8.968669424,0.24804162571
86,216.8832245,1076.676392,6.765289546,239.7102203,1068.381226,5.018505062,268.5791931,1062.976318,2.364660652,252.7781677,1060.212524,5.127779017,300.3716125,1190.965088,6.680203751,0.25956438028
87,217.445816,1071.195679,5.509512051,235.3040466,1067.020264,4.611570672,267.3165894,1059.882446,3.341588341,249.6631927,1057.838013,3.916806735,294.3192749,1191.255371,6.059294953,0.23438772751999998
88,214.655426,1067.367432,4.73727264,232.5881958,1060.570435,6.99829559,265.394989,1054.784424,5.448153897,248.2664337,1055.108521,3.06611536,287.9082336,1188.801025,6.864784255,0.27114621742
89,214.7499237,1059.75415,7.61386769,232.7002258,1054.417236,6.154218012,265.8302307,1051.535034,3.278409435,248.4009399,1050.352539,4.757883083,283.7070007,1185.433594,5.384231962,0.27188610182
90,215.1965637,1055.230103,4.546041824,231.6670837,1050.88208,3.683030313,264.4864502,1048.059692,3.72609,247.5336761,1045.702515,4.730208615,278.4856262,1184.703369,5.272189277,0.21957560028999998
91,214.1347046,1050.530762,4.817815787,231.0540619,1043.203613,7.702898684,264.0936584,1045.99585,2.100888467,246.2415161,1041.420288,4.472934371,272.9765015,1179.893921,7.313087444,0.26407624753000003
92,215.4664001,1043.406372,7.247781793,231.9761353,1039.284424,4.02619737,262.7398071,1043.354492,2.968110918,245.1023712,1037.418823,4.16045334,267.7804871,1176.647705,6.126702444,0.24529245865000002
93,215.2689667,1037.970703,5.439253337,229.4245605,1034.665283,5.277025071,260.2754822,1040.742554,3.590977593,246.1525574,1034.196167,3.389454863,261.2004395,1176.01416,6.610476963,0.24307187827
94,213.2190552,1032.402588,5.933468161,229.3235474,1031.054688,3.612008443,259.7162476,1034.088135,6.677876523,247.2328949,1027.771729,6.514640351,256.3786926,1171.463013,6.630398605,0.29368392083000006
95,213.1129913,1027.292725,5.11096393,231.0558167,1024.689697,6.596503435,260.0541687,1032.037964,2.077833345,245.3790588,1023.443726,4.708324277,249.6772003,1168.313843,7.4045439,0.25898168887
96,214.0357513,1021.992004,5.380438721,228.2107849,1019.594177,5.835968631,260.7450867,1028.982788,3.132326084,246.8769531,1020.829163,3.013241928,241.6733093,1162.623535,9.820482258,0.27182457622
97,213.3337097,1016.496155,5.540507682,229.4264984,1014.61377,5.126638306,261.1942749,1025.525757,3.48609167,247.1851807,1015.336426,5.501378186,237.3625793,1156.807251,7.23958249,0.26894198334
98,213.0901489,1012.185669,4.317361467,231.0496216,1009.458252,5.404987541,261.4295044,1023.448792,2.090243504,247.3780975,1011.983948,3.358024098,232.7277222,1154.335571,5.252723249,0.20423339859
99,215.1239319,1007.655579,4.965681377,231.4484406,1004.809875,4.665453925,261.9636536,1016.769348,6.70076704,248.1634064,1008.814697,3.265097032,226.710968,1148.293579,8.526839983,0.28123839357
100,216.4026184,1004.083557,3.793992186,230.1233063,1000.824768,4.199650226,261.166748,1012.595154,4.249583128,247.3709717,1004.850647,4.042480361,222.3783417,1144.516357,5.747960912,0.22033666813
101,216.1628113,999.6237183,4.466281471,231.7312927,997.383606,3.798317665,261.4770508,1010.108215,2.506222411,248.6953125,1002.988525,2.285032909,218.5433197,1139.618286,6.220811513,0.19276665969
102,219.0760193,994.4249268,5.959380337,235.8471222,994.9507446,4.781094692,261.0267639,1008.080078,2.077522272,251.3242493,995.9922485,7.473901148,213.3559723,1133.740967,7.839097891,0.2813099634
103,221.9546051,990.2589722,5.063737152,235.7874603,990.7947998,4.156373049,262.7302856,1001.845215,6.463397436,252.641983,992.7402954,3.508792015,208.6880798,1129.345703,6.411517974,0.25603817626
104,223.5983276,984.1004639,6.374091956,236.8803864,987.4511719,3.517717304,263.6116028,999.213501,2.775362639,255.8841248,990.6522217,3.856362906,204.5499725,1123.357056,7.279274032,0.23802808837
105,227.1043396,979.3984375,5.865251217,240.5502777,983.5691528,5.342113292,265.8826904,995.411438,4.428715622,258.7461243,988.203125,3.76684427,200.3974609,1117.27771,7.362186954,0.26765111355000004
106,230.2786713,976.0999146,4.577841759,245.9978027,978.7859497,7.249452464,267.3491211,992.8311768,2.967855608,258.7808533,986.7075806,1.495947612,197.4091187,1113.363892,4.924242456,0.21215339899
107,235.0476379,972.8095703,5.793911317,248.9597931,975.0667114,4.75458939,269.4692078,991.1899414,2.681123079,262.2963562,979.7148438,7.826693365,195.245163,1108.370239,5.442358675,0.26498675826
108,236.7145996,968.5783691,4.547727407,249.72229,971.829895,3.325414567,273.3219299,988.4956665,4.701338677,265.6418762,978.3677979,3.606526979,192.5575714,1102.628662,6.339468156,0.22520475786
109,238.0969543,965.1054077,3.737962772,252.1027832,970.7057495,2.632574942,277.1734314,986.4293213,4.370794674,267.106842,976.18573,2.62822089,190.4528046,1095.545288,7.389467574,0.20759020851999999
110,238.2210541,961.2618408,3.845569817,253.6651611,964.8198853,6.089698092,279.326416,984.3589478,2.986936448,271.1494446,971.9367676,5.86483732,189.241272,1091.105347,4.602270191,0.23389311868
111,243.0447083,956.7042236,6.636227394,256.264801,962.241333,3.661565138,282.5756836,981.5150757,4.318025955,272.9603271,971.052124,2.015413083,187.2659149,1084.397217,6.992928001,0.23624159570999997
112,242.9195099,953.6555786,3.05121469,260.7564087,958.7427979,5.693354693,286.1128845,978.1712036,4.867573402,276.9563904,967.7888794,5.159194401,185.325531,1080.540771,4.317089317,0.23088426503
113,247.2141418,950.2498779,5.481118572,265.4374084,955.7579956,5.551648689,289.063446,977.9422607,2.959430375,279.855011,963.9638062,4.799290231,183.8236847,1075.245972,5.503675801,0.24295163668
114,251.3669434,945.8514404,6.049133232,265.5477295,950.440979,5.318160986,291.7281494,977.9777832,2.664940129,282.1643982,962.0217285,3.017438453,182.4389191,1066.779053,8.579410951,0.25629083751
115,253.2248688,941.9342041,4.335507732,268.2102051,947.7689819,3.772047798,295.6633301,976.5224609,4.195665591,284.0444336,960.1271973,2.669041357,181.8450775,1062.334473,4.484076255,0.19456338733
116,258.0256653,939.6109619,5.333394921,271.028595,947.4747314,2.833708689,297.2264099,975.1860962,2.05647497,286.4859314,958.3969727,2.992421882,181.0867767,1056.455933,5.927246668,0.1914324713
117,262.1513977,937.1206055,4.819081162,276.6968079,944.5944824,6.358024207,300.4198914,970.8304443,5.40092833,287.2546082,956.6096802,1.945579186,180.259552,1049.214844,7.288186931,0.25811799816
118,268.0420227,933.9796143,6.675723832,282.3660278,944.1074219,5.690103958,300.6263428,970.3535156,0.5196952785,292.1770935,953.4692993,5.838908629,180.4530487,1043.169678,6.048261993,0.24772693690500003
119,273.2329407,931.0810547,5.945357596,284.7278137,941.1984253,3.74703799,304.5422058,968.4036865,4.374450463,298.6586609,951.1778564,6.874694624,180.8396606,1035.653198,7.526415664,0.28467956337
120,279.491333,929.5580444,6.441042993,290.4353333,939.2055664,6.045433462,307.3164978,966.9524536,3.130938041,304.0932617,949.8775635,5.587991409,181.088501,1030.609009,5.050323628,0.26255729533
121,283.6925964,927.3904419,4.727485077,294.5484314,937.7891235,4.350159394,309.9914551,964.9666138,3.331509614,305.6883545,948.6002808,2.043470599,181.3235779,1022.200928,8.411366606,0.22863991290000002
122,288.3751526,924.8800659,5.313033,298.9486694,936.2241821,4.670239436,313.342865,962.9660034,3.903125693,310.6186218,947.1497803,5.1392108,181.1402588,1017.774292,4.430429989,0.23456038918000002
123,294.1678467,923.1022339,6.059372209,300.3670654,936.1445923,1.420627236,314.3739929,959.1812744,3.922677458,314.4359436,945.9425049,4.003680734,182.4353943,1011.536804,6.37052823,0.21776885866999998
124,299.8070679,922.7055664,5.653154936,308.2009583,933.9651489,8.131411323,317.7868042,958.0319214,3.60115165,316.1108398,946.0311279,1.677239238,184.324585,1003.826355,7.938518033,0.2700147518
125,304.1054688,921.0324097,4.612559332,312.0570068,931.5474854,4.551286394,322.0666199,958.194519,4.282903244,319.6482239,942.0449829,5.329393766,185.79599,998.8910522,5.149975324,0.2392611806
126,309.2094421,918.8297119,5.558994671,316.7781677,929.5976563,5.10795396,325.9895935,958.4976196,3.934665435,324.2773132,941.3168945,4.685998394,186.6366119,991.7344971,7.205756535,0.26493368995
127,315.1097412,916.7390747,6.259735863,322.2558594,927.6124268,5.826340357,327.8442078,957.4651489,2.122637463,330.9480591,940.4152832,6.731400536,190.0595398,984.3353271,8.152554854,0.29092669073000005
128,321.6086731,913.9520874,7.071309205,328.035614,928.1896362,5.808505355,331.5990906,953.9257813,5.160064775,332.9364319,940.5661621,1.994088977,190.5342407,979.4202271,4.937970225,0.24971938537000005
129,327.1733398,912.3146362,5.800582933,334.0304871,927.8497314,6.004501487,334.9687195,953.9971313,3.370384222,337.917511,938.690918,5.322376312,194.1212616,972.1931152,8.068324731,0.28566169685000004
130,332.2670898,912.7058716,5.108752701,336.6702576,927.7315063,2.642416604,339.4950867,953.3376465,4.574157868,342.4963989,938.2536621,4.599718192,197.4859924,967.553772,5.731048725,0.22656094090000004
131,333.8809204,910.2617188,2.928878994,341.0855713,925.4963379,4.948835548,342.8568726,952.6849365,3.424563425,345.9154053,936.8907471,3.680644211,201.7162323,963.1121826,6.133730133,0.21116652311000003
132,338.4613342,908.0617676,5.081336036,345.2567749,922.9557495,4.884007463,344.2922668,952.2055054,1.513344306,351.2061768,936.4366455,5.310223265,204.6086578,954.0883179,9.476088879,0.26264999949
133,344.3321838,907.0101318,5.964294834,351.7574158,921.5111084,6.659228158,347.9136658,952.8980103,3.687016842,355.0207214,935.1574097,4.023331385,207.7820892,949.2261353,5.80615937,0.26140030588999996
134,350.9562073,906.420105,6.650249483,355.7575989,921.4901123,4.000238207,351.2993774,954.112915,3.597087315,358.4442139,934.5975342,3.468971172,212.548645,940.2661133,10.14899245,0.27865538627
135,355.8494263,905.8577881,4.92542307,359.2811279,921.6202393,3.525931084,354.5522461,954.1478882,3.253056653,360.7044983,936.0860596,2.706398625,216.7251282,936.5671387,5.579016463,0.19989825895000002
136,360.73526,906.5293579,4.931772234,364.1728821,921.7380981,4.893173754,356.1735229,953.944397,1.633997342,364.0570984,935.8331299,3.362127428,220.8429413,931.8937988,6.228682855,0.21049753613
137,366.881012,906.9876099,6.162812825,367.3442688,922.512085,3.264467692,358.441803,954.7198486,2.397169074,368.8363037,934.4840698,4.965960789,225.7332306,924.7070923,8.692737224,0.25483147604
138,372.2434998,907.3590698,5.375337927,372.067627,922.6866455,4.72658266,363.5860901,954.2338867,5.167189647,372.0270081,934.7279663,3.200012456,229.2102051,921.3203125,4.853826212,0.23322948902
