Coords,White_x,White_y,Velocity_White,Brown_x,Brown_y,Velocity_Brown,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Red_x,Red_y,Velocity_Red
146,663.1574707,822.6411133,6.094251715,574.1412964,776.4230957,7.84014716,536.2959595,800.6946411,2.632368934,551.786499,785.3688965,3.711103448,642.8131104,824.7372437,4.588361729
147,661.9011841,817.7747192,5.025937431,577.2561646,773.7911377,4.07794147,538.5136108,798.4716797,3.139989664,555.4673462,782.3589478,4.754831988,641.0172119,818.9879761,6.023232428
148,659.2758179,806.6546021,11.42582837,577.3138428,767.7355957,6.055816675,540.8280029,795.6940308,3.615486731,560.9085083,776.5474854,7.961114266,637.2315674,810.7991943,9.021488285
149,657.1196289,800.394104,6.621403676,580.2794189,765.9897461,3.44131267,541.177002,791.3513184,4.356713363,562.2771606,771.5128174,5.21738352,636.9671631,805.817749,4.98845738
150,655.5031738,792.6603394,7.900888726,586.4966431,760.741272,8.136360143,542.8751221,786.8306274,4.829105332,564.0809937,768.503418,3.508603476,630.2503052,805.1662598,6.748378949
151,653.425293,785.3184204,7.630292436,587.7151489,758.5703735,2.489489216,543.5936279,782.9524536,3.944170751,566.8583984,765.8065186,3.871336176,628.3599243,801.9564209,3.725131588
152,650.8989258,779.199585,6.61986997,592.3319702,752.8162231,7.377349492,546.3764038,778.0246582,5.659241044,569.4299927,763.956665,3.167815486,625.630188,795.6557007,6.866624764
153,649.1606445,769.6480713,9.708400235,597.8780518,750.2401123,6.115175185,547.401001,773.3399048,4.795488916,574.2279663,757.788208,7.814756114,623.0808105,792.5048828,4.053020922
154,644.0765381,763.5898438,7.908872186,603.7299194,745.9057617,7.282235254,549.8250732,769.2904053,4.719594542,578.0651855,754.6843872,4.935377903,622.0045166,789.4124756,3.274353541
155,643.2525024,758.8617554,4.799359797,607.7453003,745.2455444,4.069296046,551.6084595,767.4354858,2.573167805,580.2391968,753.4146729,2.517637658,618.4859619,784.4552002,6.079046503
156,640.690918,748.0778809,11.08393723,611.8959961,745.7750854,4.184338576,553.9851685,764.7067871,3.618638191,581.1934204,752.3140869,1.456651004,614.9778442,780.5731812,5.232299827
157,638.7249756,744.2712402,4.284325186,613.4104614,745.2887573,1.590635184,555.8989868,761.5404663,3.699768658,588.416687,750.0686646,7.564225141,610.8606567,777.1899414,5.328934611
158,638.2195435,739.9439697,4.356688156,620.1383667,741.4537354,7.744165733,557.3565063,758.4349365,3.430550747,591.6262207,743.0150146,7.749521499,605.3173218,773.2472534,6.802451842
159,637.0828247,735.5235596,4.564225615,622.3120728,736.5961914,5.321722578,562.3389282,753.8916016,6.74287923,595.5290527,739.5089111,5.246413987,603.524292,770.1026001,3.61991717
160,636.359436,728.0238037,7.534562305,622.8893433,733.4336548,3.21479068,565.6695557,751.8323975,3.915788642,597.5860596,738.1309814,2.475877086,600.9772949,769.6107788,2.594047466
161,635.9074707,723.6160278,4.430887141,624.618103,731.5420532,2.56257035,568.2841797,750.6065674,2.887718505,600.0695801,734.8952637,4.078939031,597.2364502,763.7479858,6.954585585
162,634.0730591,717.5932007,6.295991809,623.8308105,726.8014526,4.805530498,570.7404175,747.1183472,4.266237729,601.2055054,730.0689697,4.958168968,593.9204102,762.90625,3.421204578
163,633.5111694,713.3035278,4.326316349,623.7390747,722.829895,3.972616942,573.6088257,744.9685059,3.584631539,600.838623,725.5477905,4.536040563,591.0846558,759.1625977,4.696427989
164,633.0497437,708.7223511,4.604356007,622.302124,718.5903931,4.476405263,573.8666992,740.6501465,4.326052063,601.4506226,722.0491333,3.551780651,591.2261963,757.9124146,1.258169908
165,631.4811401,703.3626709,5.584504327,617.3415527,714.8684082,6.201648074,573.9625854,736.9550171,3.696373278,601.7996826,717.8887939,4.174957063,591.8010254,754.3403931,3.617978162
166,627.8081665,700.8027344,4.477053753,616.4891968,709.9777832,4.964345231,574.8859863,731.0283813,5.998139745,601.159668,717.4334717,0.785453446,592.4587402,750.895874,3.506750669
167,627.0926514,696.7307129,4.134406956,613.2229614,703.9458008,6.85952661,578.2120972,726.5360718,5.589620613,599.381958,714.3360596,3.571304311,594.1542358,744.2835693,6.826219937
168,623.8694458,694.5701294,3.880357608,607.0284424,695.2623901,10.66647489,578.3914795,724.9468994,1.599264462,595.7043457,711.6850586,4.533501786,596.5580444,743.7094116,2.471427287
169,621.7005005,691.8886108,3.448893377,604.6168823,692.6876831,3.527710052,578.5187378,723.5889893,1.363860208,594.4360352,707.2714844,4.592194359,598.1335449,739.8052368,4.210081079
170,619.2957153,684.5065308,7.763897084,604.1045532,691.06427,1.702336969,580.8989258,722.1948242,2.758439961,592.7406616,703.3373413,4.283896951,598.6199951,736.2206421,3.617451195
171,615.548645,683.2184448,3.96228486,601.1634521,687.5527954,4.580450792,580.7341919,722.689209,0.5211080022,589.0847778,699.3867188,5.3826485,603.8461304,730.1755981,7.990935239
172,616.7229614,677.0096436,6.318879032,597.2529907,683.4991455,5.632387246,584.6176147,722.7075195,3.883466019,585.942627,695.6069946,4.91522396,606.6130981,728.9607544,3.021912639
173,615.5790405,668.4976807,8.588484574,586.9206543,681.0080566,10.62839121,588.1037598,724.7819214,4.05664272,581.7715454,694.1542358,4.416834765,609.039856,726.9100342,3.177201108
174,613.5626221,664.7659302,4.241686587,580.3762817,677.7877808,7.293763701,591.8632813,720.4834595,5.710584613,577.3967285,692.1958618,4.793146323,613.8748169,722.7495117,6.378620103
175,614.4511719,659.6630249,5.179687537,575.6102295,674.8441772,5.601790399,595.6046143,719.5633545,3.852812719,569.9266968,689.8286133,7.836149552,615.8927002,717.6359253,5.497328365
176,611.4125366,653.538269,6.837100156,571.8000488,673.6486206,3.993348516,600.0317993,717.1117554,5.060662584,566.1057739,687.5804443,4.433251069,619.9008179,714.1164551,5.334011426
177,608.2603149,650.5427856,4.348496557,568.8382568,671.4743652,3.674179939,604.9072266,712.4215088,6.765220161,562.588562,682.6820068,6.030378893,623.9107666,710.2145386,5.595055069
178,606.112915,646.0510254,4.97867819,564.2854614,667.1875,6.253411836,607.1119995,708.7563477,4.277198837,559.9060059,682.9069214,2.691968437,629.1704102,704.2104492,7.982038544
179,601.9588623,642.3911743,5.536304183,559.9108887,661.8162842,6.927253869,611.84375,706.4348755,5.270549849,554.7262573,678.7410889,6.647101283,629.0477905,700.055603,4.1566552
180,597.7943115,639.9083862,4.848476038,556.4672241,657.5333862,5.495638305,616.8319092,702.3997192,6.415934691,552.8909912,677.3470459,2.304681649,635.5644531,694.1083374,8.822520038
181,591.7974243,635.9037476,7.211087787,554.0004883,653.5931396,4.648691088,619.2549438,699.9429932,3.450594153,551.4176025,674.6976929,3.031492313,636.9939575,692.7348633,1.982401063
182,587.4006958,634.2579956,4.694648137,551.6773071,652.050354,2.788791532,622.5738525,697.3196411,4.230500075,548.5856323,671.6670532,4.147870776,642.0756226,686.8840332,7.74955045
183,583.196106,631.1143188,5.249883743,548.7168579,649.1831665,4.121289087,624.1620483,691.6915283,5.847907276,544.8151855,668.3412476,5.027648776,646.1607056,680.5585327,7.529930917
184,578.4696045,628.833313,5.248123839,547.079834,644.8466797,4.635187725,625.9967041,688.0092163,4.114047097,537.4295044,663.4331055,8.867815112,647.6252441,678.1511841,2.817836169
185,572.8165894,626.4303589,6.142537631,547.2786865,640.4655762,4.385614022,630.157959,685.5834351,4.816685258,536.4463501,659.6183472,3.939412807,647.8241577,674.0109863,4.144973347
186,566.642334,624.4017334,6.498980748,546.7625122,637.9619141,2.556317641,630.5196533,683.6710205,1.946317602,534.5079346,657.5487671,2.835598077,650.5806885,669.9714966,4.890392546
187,561.7753906,619.3128052,7.041614028,545.7391968,634.5470581,3.564886489,631.0534668,678.989624,4.711733213,533.8326416,652.461853,5.131541218,650.8625488,664.0413208,5.936870392
188,557.2439575,616.1239624,5.540993072,545.2054443,630.8509521,3.734446534,633.371521,675.147522,4.487217784,531.3049316,647.0401611,5.981977988,650.701416,660.3939209,3.650957386
189,553.5839844,613.1339722,4.726039041,542.2733765,628.1074219,4.015467639,635.4741821,672.6049805,3.299348593,531.1177368,643.1565552,3.888114856,649.2188721,655.3945313,5.214578929
190,547.1481323,609.8269653,7.235778177,539.8312378,623.170105,5.50827917,635.5310059,668.7106934,3.894701661,527.6262817,640.0974731,4.642008341,649.7843628,650.7651367,4.663804615
191,544.835144,604.0859985,6.18939533,535.5770264,619.6748657,5.505907039,636.8235474,663.8122559,5.066098448,525.9939575,639.3596802,1.791318179,650.2368774,645.5540771,5.230670258
192,542.3364258,599.5344849,5.192289443,532.8112793,614.215271,6.120174134,639.0357056,658.9502563,5.341599308,523.9628906,636.3328247,3.645145643,647.0201416,640.036499,6.386787755
193,541.1589355,595.0392456,4.646897808,530.3082275,607.3380737,7.318545643,638.6005249,657.149292,1.852796486,522.6040649,636.1237793,1.374811704,645.7023315,636.5404663,3.736156862
194,539.0386963,588.8740234,6.519614934,526.8692627,603.9063721,4.858297591,637.2630005,651.713623,5.597809254,521.8062134,633.0141602,3.210342398,645.9525146,631.3446655,5.20182058
195,538.7403564,584.2252808,4.658306036,524.3415527,598.8314209,5.669607309,636.0774536,647.3283691,4.542683482,519.9263916,629.9675293,3.579900768,644.4032593,627.5386353,4.109264977
196,537.6207886,577.9188232,6.405063518,521.5465698,593.4518433,6.06232505,635.5565796,645.0310059,2.355671411,515.0098877,622.1304321,9.251600007,641.8688965,621.5569458,6.496430057
197,538.4423218,571.0718994,6.896033839,521.1412354,587.786499,5.679825822,633.6775513,638.522583,6.774239104,512.7229614,615.8618774,6.672691334,638.5090332,617.4992676,5.268152791
198,538.6773682,568.2990723,2.782771496,518.9082031,583.7111816,4.647003841,631.3917236,635.7945557,3.559092746,511.9117737,612.9370117,3.035270178,637.8555298,614.0244141,3.535770591
199,539.8479614,564.838623,3.653080533,518.1209106,579.2232666,4.556447174,628.6294556,631.9596558,4.726159343,509.7636719,607.8860474,5.488768741,636.5541382,609.253418,4.945303209
200,542.0690918,560.5780029,4.804820903,518.4996338,574.7866821,4.452719731,625.7258911,628.2856445,4.682845829,509.3890076,601.2771606,6.619498244,636.6358032,604.031311,5.222745447
201,543.8173828,556.7509766,4.207451995,519.2352905,569.6077271,5.230943179,621.7633057,627.4281006,4.054314376,509.1653442,596.541626,4.74081363,635.9740601,600.2147827,3.873472917
202,546.5139771,552.6954346,4.870219845,520.7049561,566.4501953,3.482803962,618.8718872,625.1306763,3.693028457,508.7766724,592.7930298,3.768691979,634.0661621,594.6888428,5.846031716
203,550.2756958,546.8712158,6.933401186,522.2408447,561.6635742,5.026996669,615.9974365,619.9351807,5.937646109,509.2451782,588.6766968,4.142909023,633.0094604,591.265686,3.582543852
204,553.7696533,542.9070435,5.284165182,524.3178101,555.010437,6.969793375,613.8358765,615.8739624,4.600634267,509.5883484,584.9980469,3.694621884,632.9819336,587.4595947,3.806190849
205,558.0820923,540.7124023,4.838758047,526.8214111,549.4934692,6.05846117,611.0567627,614.5280762,3.087860601,511.4501343,579.3981934,5.901237675,631.5640869,585.0158081,2.825311002
206,562.8061523,538.1312866,5.383205533,529.6635742,545.762207,4.690438004,606.1299438,615.6167603,5.045669132,512.9366455,576.1538086,3.568717998,630.5252075,580.8018799,4.340099246
207,566.8092651,536.3867798,4.36671686,531.7809448,540.0502319,6.091791017,603.1710205,613.8363647,3.453264469,514.0144653,571.3965454,4.877832364,629.4924927,577.2634888,3.686015684
208,571.7272339,535.3835449,5.019252615,533.9411621,535.5536499,4.988565794,599.7410278,609.6853638,5.384761728,515.6710205,565.9371948,5.705145386,629.5955811,571.5472412,5.717177045
209,577.1710815,534.3581543,5.539576088,537.3455811,531.9702759,4.942735856,597.5426636,606.8088379,3.620387623,516.7039795,561.1671753,4.880583018,628.631958,568.3971558,3.294177851
210,583.6281128,531.8408203,6.930384041,543.736084,529.7888184,6.752576146,594.8649292,605.2346191,3.106191568,517.8139038,557.1921387,4.127087124,627.6968384,564.4594116,4.047255569
211,589.4835205,528.5054321,6.738739781,545.9862671,526.6246948,3.882653958,590.6428223,602.3947754,5.088310081,519.7400513,552.4008179,5.163990614,627.4430542,556.7689209,7.694676989
212,594.93927,526.3574219,5.863373669,547.3980713,524.7566528,2.341531973,589.0924683,600.1524658,2.726086893,524.7004395,548.043335,6.602507724,626.8508301,554.352478,2.487956101
213,602.6479492,525.100647,7.810455694,554.1378784,520.2219238,8.123347049,586.9199829,597.3196411,3.569956362,528.9053345,546.0999146,4.632280757,626.9057617,550.9852295,3.367696569
214,607.6832886,524.2050781,5.11436076,560.4287109,516.0750732,7.534649532,584.7591553,591.8095703,5.918619459,530.0261841,544.7636108,1.744136306,625.3077393,546.4520264,4.806621096
215,609.4841919,521.2207642,3.48559645,568.2991943,511.1227722,9.298913612,582.8690796,588.352478,3.940034665,532.4661255,543.255249,2.868530884,627.1417847,546.4317017,1.834158025
216,611.9946289,516.8419189,5.047432952,576.4714355,507.8905945,8.78820228,580.786499,583.6687012,5.125905525,533.5198975,544.0593872,1.325546525,628.6424561,544.1751099,2.710022352
217,615.5511475,512.2624512,5.798305728,581.2890015,504.244812,6.041578535,578.3924561,581.6768799,3.114288648,536.8720093,542.7564087,3.59644361,631.1399536,537.387146,7.232838137
218,618.7078247,509.4527893,4.22596865,590.1793213,499.8686523,9.909014079,575.9070435,578.8862305,3.736977379,544.0516968,541.6168213,7.269564777,633.6650391,533.8616333,4.336507384
219,620.7883911,504.8836365,5.02054919,592.9171143,496.518158,4.326814413,575.9151001,574.1847534,4.701483954,547.8795166,542.0301514,3.850070955,634.4470215,529.2463379,4.681073406
220,622.8354492,500.390625,4.937367618,596.5178833,494.3679199,4.193931487,573.2788086,570.1394653,4.82849755,553.5269165,543.555603,5.849797298,634.6901855,524.1569824,5.095161219
221,622.2396851,501.2151184,1.017213997,599.6148682,496.8580933,3.973949988,570.4848633,567.9311523,3.561288624,557.71875,544.5830688,4.315918682,637.6334839,517.4886475,7.289012023
222,624.7763672,502.8589783,3.022752301,601.53125,497.4639282,2.009864508,569.3112183,564.496582,3.629561387,560.1923218,544.6350708,2.474118336,638.6281128,516.2183228,1.613385113
223,627.2572632,503.0809631,2.490807544,603.9518433,497.4692688,2.420599153,565.8566284,562.1289063,4.188087821,564.1439209,545.9518433,4.16521612,641.5455933,516.2999268,2.918621507
224,628.0089722,503.4530334,0.8387506868,605.5055542,495.3426819,2.633702637,562.3013306,559.807251,4.246201364,569.1474609,548.2340088,5.499426553,643.4835815,515.6977539,2.029386785
225,630.5923462,504.1563721,2.677406686,607.8577271,496.4250183,2.589241059,560.4330444,559.3493042,1.923592557,572.97229,551.3110352,4.908911175,644.6118774,514.7804565,1.45412726
226,632.2110596,504.6978149,1.70686654,612.1384277,496.2373352,4.284813099,558.4958496,555.9855347,3.881709578,574.5302124,552.09729,1.74508419,644.1588745,511.9064636,2.909475375
227,635.6821289,504.2348633,3.501806187,614.4819946,495.0986023,2.605574491,556.9841919,553.8770142,2.594410873,575.4891968,554.9732056,3.031590532,644.3774414,509.8353882,2.08257652
228,637.9249268,506.0661011,2.895440218,615.0995483,494.2802734,1.025199837,553.8178101,550.105896,4.924155373,578.9244995,558.0971069,4.643281666,646.5983276,509.3526306,2.27274955
229,640.4415894,506.541748,2.561216639,615.7073975,493.1665955,1.26876286,551.2297974,547.7084351,3.527836257,584.6740723,562.1531372,7.03626097,649.5674438,512.1181641,4.057564087
230,640.017334,507.2024231,0.78516504,615.8043213,492.7149353,0.4619427726,549.3782349,544.0742798,4.078647845,588.1103516,565.2850952,4.649427531,654.750061,512.7525635,5.221300942
231,645.6057129,506.808136,5.602271068,615.7056885,490.0134583,2.703277028,546.34729,537.1333008,7.573890418,590.5652466,568.7443237,4.241788712,657.1005859,512.5710449,2.357523341
232,649.8843994,506.9691772,4.281716087,618.9345703,491.9675903,3.774163496,545.6282959,534.6025391,2.630913805,594.5411377,575.4931641,7.832914909,661.1259155,512.5861206,4.025357821
233,650.9319458,507.1843567,1.069418358,624.1779175,495.9707031,6.596787215,544.3362427,531.8231812,3.065001129,596.5548096,580.2261963,5.143585177,663.6361084,511.487793,2.739962016
234,650.2183228,506.2415466,1.182433364,626.3565674,499.0723877,3.790377629,542.1062622,528.1130371,4.328739044,598.1243896,582.8317871,3.041822668,663.7672119,510.8606567,0.6406933614
235,651.1571655,505.7264404,1.070868877,626.4379272,501.6143494,2.543263368,543.9244995,522.1845093,6.201082902,598.8879395,585.600647,2.872210516,663.7913818,511.715271,0.8549559724
236,649.6378784,504.7228699,1.82082047,627.4787598,505.7592468,4.27358249,542.5053711,518.7854614,3.6834022,598.8168335,590.3424683,4.742354394,664.005127,510.0602112,1.668804951
237,645.8466797,503.1591187,4.101037149,628.9797363,512.6712036,7.073052896,542.413208,515.9049072,2.882028197,599.7089844,593.5284424,3.308529022,664.4969482,508.6680908,1.476444134
238,642.1791382,500.690979,4.420698362,629.3292847,515.1791992,2.53223735,542.522644,512.4432983,3.463338322,600.3011475,593.9371338,0.719503847,661.7974854,508.7064209,2.699735004
239,637.9701538,501.463562,4.279302977,631.159729,520.0300293,5.184696608,542.713562,510.9868164,1.468941556,600.5723877,594.2727661,0.4315325269,658.9823608,508.3380127,2.839128497
240,638.6363525,502.3093872,1.076680551,630.0765381,526.7445679,6.801347722,546.3347168,508.1378479,4.607535515,599.8466187,595.3903809,1.332592745,657.1226196,505.8885498,3.075468391
241,636.743042,500.4819336,2.631389659,630.569519,532.4318848,5.708642893,547.3972168,505.7568054,2.607349141,600.0195923,596.9761963,1.59522113,655.8319702,505.0760193,1.525116963
242,634.0318604,500.5454102,2.711924623,632.4586792,539.8807373,7.684681532,548.4371948,504.0281982,2.01733415,599.3482056,599.4529419,2.566131119,653.7537842,504.4512329,2.170072629
243,630.4295044,500.4038086,3.605137923,632.5645752,547.6693115,7.789294084,548.7766724,502.3448792,1.717209412,598.2372437,602.5853271,3.323563412,651.5807495,502.9300537,2.652558355
244,626.204895,499.4769592,4.325086602,634.87854,559.1210938,11.68322513,550.5760498,501.367981,2.04745922,598.5407104,604.4692993,1.908256593,650.7797852,504.0604553,1.385406692
245,623.3162231,497.550415,3.472174782,635.3581543,566.0387573,6.934269908,552.3518066,500.2575073,2.094388701,597.5560303,606.8258057,2.553961083,646.4967041,503.4356689,4.328410948
246,620.7676392,497.3329468,2.557845337,635.6816406,572.1564331,6.126222357,555.041748,498.6458435,3.135800541,596.3674316,609.4263916,2.859338023,645.5761719,501.9204407,1.772934374
247,615.4605103,497.0612183,5.314080693,635.62854,579.2474976,7.091263269,556.5557251,497.9012451,1.68717316,594.9973755,610.9940796,2.081994114,642.6932373,501.4836426,2.915836812
248,608.8747559,495.3163452,6.812983406,635.3156128,583.7536011,4.516956094,559.9295044,495.8678284,3.939183978,594.0162964,612.538269,1.829490987,639.4205322,501.5585327,3.273561831
249,604.6254883,493.0863342,4.798877363,633.2643433,589.9763184,6.552092574,563.4212646,494.5585938,3.729139976,592.5122681,613.7440186,1.927675562,636.8800049,500.0092163,2.97567816
250,599.3851929,492.8231812,5.246898658,632.0949707,594.6244507,4.792970507,566.5041504,492.9978027,3.455467131,589.2764893,616.1393433,4.025896788,632.5078125,499.7388916,4.380541254
251,591.5097656,493.9509277,7.95576311,630.0822754,598.8183594,4.65186119,568.7914429,491.2047729,2.906314281,588.3011475,616.5814209,1.070852118,628.65802,499.3091125,3.873707807
252,589.2797852,492.8999329,2.465238957,626.2003174,603.034668,5.731217683,567.704895,491.6746216,1.183783752,586.9710083,618.5066528,2.34004021,623.3464355,497.5235291,5.603680757
253,586.8265381,494.091095,2.727139226,622.2562256,608.7919922,6.97872784,566.7700195,492.5018921,1.248346375,585.6288452,618.9994507,1.429773224,619.9303589,496.5300903,3.557597538
254,588.4447021,491.0116272,3.478732054,619.1816406,611.8510132,4.337128328,566.5894775,491.8543701,0.6722202883,583.4875488,619.0062256,2.141307104,617.4093018,493.5345459,3.915228665
255,588.2895508,489.10495,1.912979369,613.5443726,614.9145508,6.415921903,565.8917236,492.137085,0.7528533699,580.7078247,619.347168,2.800554927,614.815918,494.33078,2.712863481
256,587.3936157,489.1679077,0.8981443699,608.5478516,616.5910034,5.270267119,564.4127808,489.8812256,2.697438328,578.5231323,619.199707,2.189663338,611.4556274,493.3576355,3.498365719
257,584.2376709,490.688324,3.503091968,605.4312134,616.3727417,3.124271394,565.5932007,492.4158936,2.79605667,576.3548584,617.6826782,2.646278183,607.6178589,491.1649475,4.419994128
258,582.6747437,491.9451904,2.005605859,601.1098633,617.7523804,4.53623958,562.96698,491.0701904,2.950923937,571.7092896,615.5654297,5.105296395,606.567688,491.3993835,1.07602006
259,580.3588257,492.6108704,2.409689982,596.111145,617.2091675,5.028147224,561.9251709,488.4085999,2.858221573,568.1625366,613.1456909,4.293552382,604.7288818,490.6246643,1.995344072
260,577.2948608,491.4946899,3.260941473,591.2570801,616.557312,4.897638411,560.914978,488.3379211,1.01266239,564.5862427,611.3641357,3.995474594,603.3843384,489.8794556,1.537248573
261,573.6202393,490.4846802,3.810900615,588.7228394,616.3303223,2.544386053,559.6705933,488.594635,1.270588625,563.5367432,610.0445557,1.686042944,602.9455566,488.2726135,1.665674265
262,571.8426514,490.1841736,1.802809729,580.3471069,615.2608643,8.443733418,558.4702759,489.437439,1.466656172,557.8553467,605.8380737,7.069141127,600.7850952,487.2756042,2.37941612
263,570.3413696,489.8362732,1.541065067,576.045166,614.6325684,4.347579947,556.8806152,488.0070801,2.138445115,553.7177124,600.7340088,6.570501985,600.4604492,487.0320435,0.4058532761
264,567.373291,491.2143555,3.272399947,571.1873169,614.3505859,4.866026322,552.9744263,486.7129517,4.114982453,551.5513306,597.401062,3.975140813,599.7687378,486.6498718,0.7902656844
265,567.8310547,491.4356689,0.5084557347,566.729248,612.7861328,4.724604897,551.0331421,486.7992554,1.943201636,549.522522,592.1148071,5.662204076,599.9674072,486.8169556,0.2595891371
266,567.328186,491.1694336,0.5689974903,559.3196411,611.7297974,7.484525335,552.5904541,486.8311157,1.557637886,547.4207764,585.2700195,7.160199149,599.671814,486.8433228,0.2967669202
267,566.8197021,491.5982361,0.6651521921,555.7827148,611.6981201,3.53706812,553.8053589,486.0205383,1.46048942,545.2976074,581.3716431,4.439052312,600.6167603,487.0588684,0.9692179416
268,566.6567383,492.2901917,0.7108865788,549.550293,608.9859619,6.796976133,553.8765259,485.0544434,0.968712668,543.3482056,575.0593872,6.606416701,601.5671997,486.6817932,1.022507143
269,566.8182983,493.8211975,1.539506607,543.3388062,605.239563,7.253831634,551.2017822,483.947113,2.894897934,543.569397,570.7258911,4.339137476,602.0751953,486.9564819,0.5775062151
270,568.6903076,490.8030701,3.551550645,539.9572144,603.0158691,4.047218478,549.8359375,483.9680481,1.366005159,543.8497314,565.9690552,4.765089249,602.3657227,487.2871399,0.4401599974
271,570.93396,490.4056396,2.278579992,534.5453491,601.8065796,5.545328352,549.3114624,482.0921021,1.947882874,544.3904419,562.2531128,3.755075976,602.3481445,487.879425,0.5925459449
272,572.2749634,490.4822693,1.343191077,529.822876,597.5221558,6.376365747,549.8460083,482.2881165,0.5693513539,545.4891968,556.9622192,5.403778021,602.5709229,486.8322144,1.07064486
273,572.6595459,490.3737488,0.399600319,525.3438721,593.597229,5.95537791,552.9666748,481.7009583,3.175423465,548.4454346,550.8498535,6.78972434,602.4425659,488.5276794,1.700316843
274,572.777832,491.6570435,1.288734588,520.7217407,589.0858154,6.458866049,554.2669067,481.9287415,1.320033435,549.7166748,548.0130005,3.108663191,602.6763306,489.377533,0.8814175565
275,574.4300537,490.913269,1.811915246,515.9227905,584.4646606,6.662206431,555.4692993,480.635498,1.765850057,552.4539795,545.2623291,3.880596607,604.1514893,489.0783997,1.505182347
276,575.171814,491.2765808,0.8259562426,512.1746826,580.2545776,5.636764306,557.526062,479.2006836,2.507780951,555.9952393,541.9649658,4.838711123,604.1312256,488.3143616,0.7643067533
277,576.9397583,491.7306519,1.825323996,508.7413635,575.8184204,5.609560671,555.5991821,481.778717,3.218559078,559.7904663,539.9748535,4.285358252,604.8587646,488.9189148,0.9459374644
278,578.2636108,491.387207,1.367676823,504.3735657,570.7200928,6.713464289,556.5769043,481.9081726,0.9862552314,562.0183105,536.8451538,3.841654618,606.206665,491.2709045,2.710846958
279,579.8668213,491.4009094,1.603269004,501.8914795,564.5531616,6.647690701,557.8994751,482.0020142,1.325895833,564.7089233,535.1159668,3.198356597,607.413208,492.3907471,1.646144959
280,581.5161133,492.1076355,1.79433158,497.2844543,558.4796143,7.623165896,560.1633911,478.8515015,3.879567755,568.4107666,532.913147,4.307674397,609.5012817,493.1141357,2.209828743
281,584.1943359,492.2459106,2.681789815,495.3535461,552.112793,6.65318118,564.0245972,479.1764526,3.874855541,573.2158813,528.7807617,6.337644327,612.0335693,493.0559387,2.532956251
282,587.1867065,491.9993896,3.002508025,493.5400696,547.2341309,5.204809432,565.8239136,480.0858154,2.016055609,577.5594482,528.8358154,4.343915777,612.5427856,497.0791016,4.055260842
283,591.1369629,493.3157043,4.163797497,490.5219421,542.1953735,5.873514163,567.3911133,481.0957336,1.864416723,581.3127441,528.1171875,3.821473041,613.585144,498.3091125,1.612277289
284,593.9822998,495.6088562,3.654379234,490.0827637,536.413147,5.798881077,568.5367432,479.4432068,2.010799054,585.6408081,526.7434082,4.540859747,615.0285034,498.8482666,1.540770385
285,595.9315796,493.7579041,2.688069109,489.3759766,530.7269287,5.729976103,569.3865356,480.5881653,1.425860168,589.6645508,526.467041,4.033222526,616.4450073,496.5205383,2.724849027
286,595.5311279,493.7478333,0.4005782734,489.9409485,524.5794067,6.173428519,569.1395264,479.3435974,1.268843083,594.2084351,527.4154053,4.641796968,617.5922852,496.0823059,1.228126247
287,595.4797974,494.2013855,0.4564476607,489.4878845,519.0587158,5.539250416,569.6176758,479.9374695,0.7624374716,599.7911377,528.3487549,5.660186412,618.265625,496.0806274,0.6733419357
288,594.3310547,493.864502,1.197121655,491.8959656,513.9185181,5.676309304,570.5450439,483.0882568,3.284428818,600.9528809,528.5761719,1.183792916,617.1021118,494.7345581,1.77923174
289,588.7454224,493.0361328,5.646723288,492.553772,509.2073669,4.756853388,571.357605,485.9337158,2.959204668,606.3114624,529.6073608,5.456899013,617.3840942,496.9546204,2.237898681
290,587.3254395,487.5942078,5.624135463,494.4477539,505.5711975,4.099865329,572.3204956,488.0878296,2.359526327,612.3444824,534.7833252,7.949084071,614.9313965,494.8181458,3.252729627
291,583.7401123,486.7523499,3.682837968,497.2036133,499.3398438,6.813554915,574.4637451,493.6300354,5.942185096,615.993042,536.2935791,3.948778773,609.9890747,489.7981567,7.044631591
292,580.0396729,485.9730225,3.781613853,499.0450134,496.0074463,3.807312351,576.0119629,497.7893677,4.438132856,617.8445435,539.0317383,3.30538551,605.5177002,488.2868652,4.719872036
293,577.3220825,484.6638184,3.016506687,501.4580688,492.272644,4.446524966,573.4560547,499.729187,3.20867041,621.5597534,540.901123,4.159012438,604.9949341,487.7085266,0.7795896177
294,575.8342285,484.4279785,1.506429543,505.9468994,488.4190979,5.916030572,573.357666,502.2760315,2.54874423,623.5531006,545.2772217,4.808707953,603.5026855,485.4504395,2.706614731
295,568.119873,486.2433777,7.925083876,509.8753357,488.9310608,3.961655917,577.2749634,503.8466492,4.220433451,623.909729,547.1002808,1.857613589,600.6099854,484.8622131,2.951901865
296,563.104248,484.2860718,5.384007853,517.1751099,489.765625,7.347326068,579.9695435,506.5209351,3.796388654,624.4776001,550.7653198,3.708771887,598.9217529,484.3613281,1.760969762
297,557.0767212,483.5542603,6.07178953,521.1566162,488.2828674,4.248642466,585.1490479,510.5584106,6.567227336,624.1883545,552.7626343,2.018149659,595.9728394,484.953125,3.00770923
