9900, 0.00432, 0.005
10000, 0.00437, 0.005
10100, 0.00535, 0.02
10200, 0.00586, 0.02
10300, 0.00536, 0.02
10400, 0.00534, 0.02
10500, 0.00512, 0.02
10600, 0.00529, 0.02
10700, 0.00508, 0.02
10800, 0.00510, 0.02
10900, 0.00482, 0.02
11000, 0.00530, 0.02
11100, 0.00516, 0.02
11200, 0.00469, 0.02
11300, 0.00471, 0.02
11400, 0.00495, 0.02
11500, 0.00486, 0.02
11600, 0.00430, 0.02
11700, 0.00437, 0.02
11800, 0.00440, 0.02
11900, 0.00457, 0.02
12000, 0.00446, 0.02
12100, 0.00440, 0.02
12200, 0.00436, 0.02
12300, 0.00437, 0.02
12400, 0.00406, 0.02
12500, 0.00406, 0.02
12600, 0.00421, 0.02
12700, 0.00426, 0.02
12800, 0.00423, 0.02
12900, 0.00369, 0.02
13000, 0.00367, 0.02
13100, 0.00381, 0.02
13200, 0.00391, 0.02
13300, 0.00377, 0.02
13400, 0.00387, 0.02
13500, 0.00352, 0.02
13600, 0.00351, 0.02
13700, 0.00379, 0.02
13800, 0.00365, 0.02
13900, 0.00360, 0.02
14000, 0.00368, 0.02
14100, 0.00369, 0.02
14200, 0.00351, 0.02
14300, 0.00363, 0.02
14400, 0.00341, 0.02
14500, 0.00331, 0.02
14600, 0.00394, 0.02
14700, 0.00368, 0.02
14800, 0.00332, 0.02
14900, 0.00321, 0.02
15000, 0.00381, 0.02
15100, 0.00316, 0.02
15200, 0.00321, 0.02
15300, 0.00346, 0.02
15400, 0.00363, 0.02
15500, 0.00334, 0.02
15600, 0.00317, 0.02
15700, 0.00304, 0.02
15800, 0.00328, 0.02
15900, 0.00348, 0.02
16000, 0.00296, 0.02
16100, 0.00319, 0.02
16200, 0.00336, 0.02
16300, 0.00348, 0.02
16400, 0.00310, 0.02
16500, 0.00299, 0.02
16600, 0.00310, 0.02
16700, 0.00335, 0.02
16800, 0.00314, 0.02
16900, 0.00328, 0.02
17000, 0.00318, 0.02
17100, 0.00317, 0.02
17200, 0.00313, 0.02
17300, 0.00326, 0.02
17400, 0.00300, 0.02
17500, 0.00291, 0.02
17600, 0.00312, 0.02
17700, 0.00323, 0.02
17800, 0.00325, 0.02
17900, 0.00318, 0.02
18000, 0.00323, 0.02
18100, 0.00306, 0.02
18200, 0.00290, 0.02
18300, 0.00280, 0.02
18400, 0.00285, 0.02
18500, 0.00284, 0.02
18600, 0.00315, 0.02
18700, 0.00273, 0.02
18800, 0.00297, 0.02
18900, 0.00302, 0.02
19000, 0.00292, 0.02
19100, 0.00281, 0.02
19200, 0.00281, 0.02
19300, 0.00289, 0.02
19400, 0.00283, 0.02
19500, 0.00311, 0.02
19600, 0.00295, 0.02
19700, 0.00279, 0.02
19800, 0.00272, 0.02
19900, 0.00294, 0.02
20000, 0.00268, 0.02
20100, 0.00259, 0.02
20200, 0.00259, 0.02
20300, 0.00273, 0.02
20400, 0.00280, 0.02
20500, 0.00291, 0.02
20600, 0.00268, 0.02
20700, 0.00293, 0.02
20800, 0.00272, 0.02
20900, 0.00262, 0.02
21000, 0.00294, 0.02
21100, 0.00257, 0.02
21200, 0.00274, 0.02
21300, 0.00271, 0.02
21400, 0.00256, 0.02
21500, 0.00276, 0.02
21600, 0.00257, 0.02
21700, 0.00266, 0.02
21800, 0.00260, 0.02
21900, 0.00274, 0.02
22000, 0.00267, 0.02
22100, 0.00252, 0.02
22200, 0.00267, 0.02
22300, 0.00286, 0.02
22400, 0.00252, 0.02
22500, 0.00275, 0.02
22600, 0.00254, 0.02
22700, 0.00259, 0.02
22800, 0.00239, 0.02
22900, 0.00248, 0.02
23000, 0.00265, 0.02
23100, 0.00241, 0.02
23200, 0.00252, 0.02
23300, 0.00245, 0.02
23400, 0.00265, 0.02
23500, 0.00273, 0.02
23600, 0.00250, 0.02
23700, 0.00269, 0.02
23800, 0.00251, 0.02
23900, 0.00252, 0.02
24000, 0.00247, 0.02
24100, 0.00245, 0.02
24200, 0.00254, 0.02
24300, 0.00254, 0.02
24400, 0.00252, 0.02
24500, 0.00286, 0.02
24600, 0.00298, 0.02
24700, 0.00282, 0.02
24800, 0.00274, 0.02
24900, 0.00259, 0.02
25000, 0.00226, 0.02
25100, 0.00240, 0.02
25200, 0.00222, 0.02
25300, 0.00265, 0.02
25400, 0.00265, 0.02
25500, 0.00253, 0.02
25600, 0.00257, 0.02
25700, 0.00229, 0.02
25800, 0.00236, 0.02
25900, 0.00237, 0.02
26000, 0.00246, 0.02
26100, 0.00240, 0.02
26200, 0.00245, 0.02
26300, 0.00253, 0.02
26400, 0.00247, 0.02
26500, 0.00221, 0.02
26600, 0.00234, 0.02
26700, 0.00238, 0.02
26800, 0.00254, 0.02
26900, 0.00271, 0.02
27000, 0.00239, 0.02
27100, 0.00255, 0.02
27200, 0.00239, 0.02
27300, 0.00241, 0.02
27400, 0.00230, 0.02
27500, 0.00219, 0.02
27600, 0.00233, 0.02
27700, 0.00223, 0.02
27800, 0.00218, 0.02
27900, 0.00243, 0.02
28000, 0.00232, 0.02
28100, 0.00227, 0.02
28200, 0.00236, 0.02
28300, 0.00221, 0.02
28400, 0.00232, 0.02
28500, 0.00227, 0.02
28600, 0.00231, 0.02
28700, 0.00227, 0.02
28800, 0.00238, 0.02
28900, 0.00234, 0.02
29000, 0.00224, 0.02
29100, 0.00225, 0.02
29200, 0.00222, 0.02
29300, 0.00220, 0.02
29400, 0.00206, 0.02
29500, 0.00239, 0.02
29600, 0.00223, 0.02
29700, 0.00217, 0.02
29800, 0.00227, 0.02
29900, 0.00225, 0.02
30000, 0.00237, 0.02
