Coords,White_x,White_y,Velocity_White,Pink_x,Pink_y,Velocity_Pink,Yellow_x,Yellow_y,Velocity_Yellow,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Blue_x,Blue_y,Velocity_Blue,Red_x,Red_y,Velocity_Red,Va
53,322.5821838378906,1226.975341796875,3.1993062529340643,319.4749450683594,1216.63916015625,5.612174633491318,382.92083740234375,1116.64892578125,4.844875899425601,366.9131774902344,1166.367919921875,4.32674978499399,333.91961669921875,1243.00341796875,6.178628524536881,363.7311401367188,1246.8070068359375,6.054660832207868,392.2923583984375,1103.607666015625,5.770820280295915,0.25705154434204025
54,313.9871520996094,1225.3424072265625,8.748773965132695,315.4475402832031,1213.297119140625,5.233471835561861,376.8872985839844,1116.294677734375,6.0439293800775165,363.132568359375,1170.6085205078125,5.681170542220216,330.6703186035156,1243.0438232421875,3.2495493073442527,359.8985595703125,1246.86083984375,3.832958621055728,389.1291809082031,1102.2335205078125,3.448763214743325,0.25884726332953994
55,310.5504455566406,1223.531494140625,3.8846310078698463,312.1405029296875,1212.7322998046875,3.3549242822747143,370.7852783203125,1116.2972412109375,6.102020802133852,361.26947021484375,1174.271484375,4.10955459733497,324.2935485839844,1241.9700927734375,6.466536399148672,354.9265441894531,1247.5379638671875,5.017911307567959,385.529541015625,1102.5081787109375,3.610103112763361,0.23246915363638126
56,304.5761108398437,1220.8121337890625,6.564114260886628,308.5698547363281,1210.5965576171875,4.16063975996575,365.3763732910156,1116.9334716796875,5.446195261402117,358.8425598144531,1176.6932373046875,3.4285246599629664,319.74273681640625,1241.2132568359375,4.613316418827029,349.8383178710937,1248.7044677734375,5.220227814007937,380.8612976074219,1102.9351806640625,4.687731560808969,0.24371964097043852
57,303.1602478027344,1219.438720703125,1.9725444594423691,306.7236328125,1205.5347900390625,5.387951967768555,359.21942138671875,1115.31005859375,6.367379900666995,353.70379638671875,1178.9591064453125,5.616142139285385,316.2829895019531,1240.585205078125,3.516290728929703,345.36578369140625,1247.626953125,4.600499951751964,377.27001953125,1102.0902099609375,3.689343262632568,0.22250108864626814
58,297.42974853515625,1216.8253173828125,6.298293322030487,302.1490478515625,1203.7440185546875,4.912605222698664,354.2851867675781,1114.906982421875,4.950670831014644,350.1964111328125,1182.1187744140625,4.720725896730689,308.2433166503906,1238.8282470703125,8.229413162636055,340.18414306640625,1248.370361328125,5.234697252289184,372.82177734375,1103.81201171875,4.769849038686759,0.2794018194720463
59,296.2067565917969,1214.013916015625,3.0658908886236778,294.718994140625,1200.349365234375,8.168804644042162,348.2001037597656,1115.0577392578125,6.086950208072209,348.6190490722656,1185.5982666015625,3.820332047469986,305.0571594238281,1237.462646484375,3.466477005936905,336.36968994140625,1249.0394287109375,3.872686897435143,367.3951110839844,1103.786376953125,5.426726806841052,0.24219906070300812
60,292.2294616699219,1210.017333984375,5.638398959641206,291.039306640625,1201.3643798828125,3.8171134164704816,341.69659423828125,1115.14208984375,6.504056512468655,344.9953918457031,1188.1524658203125,4.433376291798582,301.58892822265625,1236.197021484375,3.691941806882539,331.46484375,1248.438232421875,4.941553717135423,361.6546630859375,1103.8670654296875,5.741015053849829,0.24833896970176222
61,283.7782287597656,1209.0052490234375,8.511618745565613,287.25787353515625,1197.4276123046875,5.45869721594001,336.800048828125,1115.4189453125,4.90436600431687,343.0492248535156,1190.188720703125,2.816717932143346,293.7108459472656,1230.807373046875,9.545286303598765,326.033203125,1248.952880859375,5.4559676404256265,358.299560546875,1102.3734130859375,3.672561826792505,0.2883229690627338
62,281.6251525878906,1205.1685791015625,4.399519643247001,285.0822448730469,1191.1436767578125,6.649902708511684,329.55242919921875,1114.1875,7.351492898927767,339.32330322265625,1193.2447509765625,4.818901641605923,289.6723022460937,1228.8768310546875,4.476251513250207,322.48980712890625,1248.5819091796875,3.5627622952231017,353.20220947265625,1103.251708984375,5.172464756675601,0.26022353898172346
63,278.3039245605469,1200.8624267578125,5.438152592305339,277.9364013671875,1186.2235107421875,8.675892636008342,322.73748779296875,1115.3526611328125,6.913828666957089,335.3455505371094,1196.583251953125,5.193082437039117,285.4439697265625,1227.51025390625,4.443684169510315,315.96173095703125,1245.1729736328125,7.364551586386649,349.1422119140625,1104.5545654296875,4.263920155546951,0.30209365888395573
64,274.1773681640625,1197.0372314453125,5.626774108860074,274.0140075683594,1185.32666015625,4.023619525574177,318.3517761230469,1115.404541015625,4.386018510440826,329.6805419921875,1196.595458984375,5.665021696838398,279.34490966796875,1220.50048828125,9.291681640896078,312.3063659667969,1243.2713623046875,4.120414888707748,343.6649169921875,1102.1820068359375,5.969069771913764,0.2791614295945076
65,266.09881591796875,1192.689208984375,9.1743286246833,271.21258544921875,1180.5377197265625,5.5481453052985055,311.25054931640625,1113.528564453125,7.344842423251892,326.772216796875,1199.45361328125,4.077671078745135,274.44537353515625,1217.12939453125,5.947245361343715,308.0019836425781,1242.5203857421875,4.369401903060775,339.6029357910156,1102.436279296875,4.069931911354897,0.28951119005527304
66,261.6862487792969,1188.7734375,5.899492780835594,267.0301818847656,1175.411376953125,6.616032784586627,306.0578918457031,1114.6502685546875,5.312429924197693,323.77374267578125,1200.6881103515625,3.242657871481214,271.2511291503906,1214.9190673828125,3.8844231608729984,306.1371459960937,1240.5615234375,2.7045814789854674,335.35205078125,1102.9268798828125,4.279101810096637,0.22813371293611592
67,258.42047119140625,1183.5203857421875,6.185455199403331,261.0411376953125,1170.4281005859375,7.791129164311916,301.3695678710937,1114.5904541015625,4.6887055206848105,319.3857421875,1202.9647216796875,4.9434307342678085,269.7376708984375,1213.8525390625,1.8514962971698357,299.86773681640625,1237.6817626953125,6.899167587078421,333.0604858398437,1103.031494140625,2.293951617541257,0.24752382943183843
68,250.0294952392578,1179.6922607421875,9.22296147911062,256.8857116699219,1166.1805419921875,5.942164543315273,293.55157470703125,1114.0472412109375,7.836842307834723,317.80908203125,1204.637939453125,2.299024785784925,259.83074951171875,1209.143798828125,10.969016635845133,297.06414794921875,1236.6524658203125,2.9865636763850283,327.2435302734375,1101.7164306640625,5.963754187500743,0.32300234011268886
69,246.65663146972656,1174.441650390625,6.240602460640465,254.5101776123047,1156.0557861328125,10.399703999193802,287.0353698730469,1115.1180419921875,6.603600514232137,312.68505859375,1208.7069091796875,6.543097953090067,257.8568420410156,1207.1824951171875,2.782628783980144,294.35357666015625,1234.5550537109375,3.4272925567629664,323.3892517089844,1102.7325439453125,3.9859690732286777,0.2855921095794876
70,244.8047790527344,1168.4498291015625,6.27146551727603,251.79815673828125,1152.3187255859375,4.617432051708885,280.7208557128906,1114.6494140625,6.331879753698501,308.5397033691406,1210.0517578125,4.358048621042896,255.6116180419922,1203.2818603515625,4.50066465986894,290.3744812011719,1232.00634765625,4.72536805179351,319.78826904296875,1103.901123046875,3.785849082775701,0.24707648384403186
71,241.5111694335937,1163.9647216796875,5.564535282398184,249.3545379638672,1149.292724609375,3.889467138931256,273.4554443359375,1115.696533203125,7.340480976817742,304.7796936035156,1209.6287841796875,3.783725694556884,254.9480743408203,1202.18701171875,1.2802280156816874,285.24041748046875,1229.126220703125,5.886742864637211,312.6972961425781,1102.641845703125,7.201921695114179,0.24962215477240815
72,236.83425903320312,1156.372802734375,8.916878611121527,248.63201904296875,1142.240478515625,7.089161343760514,268.30450439453125,1117.56494140625,5.479336774964559,299.9295349121094,1209.8668212890625,4.85599639592774,248.21669006347656,1195.794189453125,9.28330279637271,278.68658447265625,1225.892578125,7.30815786757207,307.5252380371094,1102.6666259765625,5.172117468532267,0.3436067947017956
73,236.2471923828125,1150.836669921875,5.567172870464868,245.6349639892578,1135.52294921875,7.355782680948928,262.01239013671875,1117.4981689453125,6.292468545404657,296.0150451660156,1209.420654296875,3.939834381949418,244.9037628173828,1194.8756103515625,3.437917175229457,275.244384765625,1224.3717041015625,3.763216259830545,303.6490478515625,1103.021240234375,3.892377374609742,0.24463406634598295
74,231.9545440673828,1144.4039306640625,7.733496228677134,245.9748077392578,1133.29541015625,2.2533140148184945,256.9045104980469,1118.5478515625,5.214620599812063,293.1745300292969,1210.3798828125,2.9981070006116326,240.5120849609375,1188.9542236328125,7.372221854216067,273.216552734375,1222.9803466796875,2.4592637561616173,294.3324890136719,1100.0068359375,9.792083631428827,0.27016505061232743
