Coords,White_x,White_y,Velocity_White,Pink_x,Pink_y,Velocity_Pink,Yellow_x,Yellow_y,Velocity_Yellow,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Blue_x,Blue_y,Velocity_Blue,Red_x,Red_y,Velocity_Red,Va
0,621.255615234375,958.87255859375,,616.397216796875,942.3071899414062,,593.1949462890625,937.7717895507812,,627.34765625,1057.1829833984375,,640.3872680664062,993.1483764648438,,640.3532104492188,1016.3458862304688,,626.708740234375,977.0543212890624,,0.0
1,629.1046752929688,954.0785522460938,9.19729529072434,622.1161499023438,943.5032958984376,5.8426762125991845,597.8654174804688,935.53955078125,5.176503750018356,630.4579467773438,1056.922607421875,3.121170103287409,646.2586059570312,990.8226318359376,6.31519569805834,645.6190795898438,1015.0384521484376,5.425749873063011,630.2892456054688,975.5736694335938,3.874577219456841,0.27823691533719624
2,638.986328125,955.0274047851562,9.92710349667397,627.14501953125,942.3292846679688,5.164090637644027,604.5189208984375,932.5849609375,7.280021214097696,633.8770751953125,1055.7978515625,3.59937701300654,651.5755615234375,988.9536743164062,5.635868939653515,649.3381958007812,1014.390869140625,3.775074720116906,637.4368896484375,975.0374145507812,7.16773218419375,0.30392334432418866
3,650.007568359375,956.0074462890624,11.064728539516228,631.870849609375,941.043701171875,4.8975703009491935,610.10693359375,934.4745483398438,5.898849585645482,637.5828247070312,1055.6544189453125,3.708524283226013,656.3490600585938,986.6180419921876,5.314270092785444,654.6644287109375,1015.3189086914062,5.406478930047335,639.6923828125,974.4573364257812,2.3288924501222,0.2758522441592278
4,656.6595458984375,955.0155639648438,6.725521223317146,638.1629638671875,938.46875,6.798608340749435,614.2346801757812,931.8736572265624,4.878824287532463,641.3780517578125,1054.108154296875,4.098131614527441,662.1420288085938,986.6384887695312,5.793004834209989,659.373046875,1014.4866943359376,4.781596568970179,644.805908203125,972.3489990234376,5.531114582314099,0.27576286751157675
5,663.8643798828125,954.6415405273438,7.214535762902853,642.8349609375,939.079345703125,4.711728317473674,620.5282592773438,928.7577514648438,7.022678023627143,645.3602294921875,1051.0662841796875,5.011059101426594,670.2315673828125,986.3820190429688,8.093603095310282,663.9588012695312,1011.715576171875,5.358007021846875,650.6097412109375,973.032470703125,5.843937980463909,0.30896820930750946
6,669.885498046875,954.1428833007812,6.041731786102919,650.3253173828125,936.4425048828124,7.940929995252533,624.9878540039062,930.777587890625,4.895684253717435,649.1600341796875,1049.2060546875,4.230717365500931,673.2115478515625,986.3961791992188,2.980014111402242,665.8494262695312,1010.7305297851562,2.131848792624061,654.3594970703125,971.1743774414062,4.184875096602259,0.23147001000858844
7,676.5079345703125,954.4363403320312,6.62893524905388,657.0542602539062,936.077880859375,6.7388146465762855,630.9793090820312,929.0317993164062,6.240617894011986,654.5034790039062,1048.0743408203125,5.461975729226068,679.6871948242188,984.6431274414062,6.7087401335900285,673.4349975585938,1009.9862060546876,7.622001679164605,659.8780517578125,972.7708129882812,5.74482830850969,0.32247081171523245
8,685.36572265625,955.1658935546876,8.88778136995193,663.7510986328125,935.4562377929688,6.725628920420949,637.80419921875,926.0513305664062,7.447302823707885,655.8729858398438,1045.053955078125,3.3163653304919647,683.4331665039062,984.4570922851562,3.7505883410982,677.0440673828125,1009.0528564453124,3.727804513303675,665.7042846679688,972.20556640625,5.853588098071624,0.2836361385503302
9,691.1695556640625,959.4404296875,7.208060538958628,672.5172729492188,933.9764404296876,8.890197544599017,643.314208984375,928.4447021484376,6.007365075218767,660.8353881835938,1042.6920166015625,5.495833912002971,689.0082397460938,983.4693603515624,5.661895091609886,680.2960205078125,1007.8486938476562,3.467737978681671,668.4378051757812,972.6235961914062,2.765299851355959,0.28211707137447783
