Coords,White_x,White_y,Velocity_White,Pink_x,Pink_y,Velocity_Pink,Yellow_x,Yellow_y,Velocity_Yellow,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Blue_x,Blue_y,Velocity_Blue,Red_x,Red_y,Velocity_Red,Va
34,535.3727416992188,820.1481323242188,6.138596601325089,565.1876831054688,837.9075317382812,4.962444317629005,483.9502868652344,854.7808837890625,6.64236900148462,507.9253845214844,875.0731811523438,4.378637124365975,518.7326049804688,852.1452026367188,2.506450450312003,494.8862915039063,876.2280883789062,5.619112044614099,549.9906005859375,840.5464477539062,4.498790413659613,0.2481885710956457
35,542.6232299804688,814.6180419921875,9.11874330140777,568.343505859375,836.0611572265625,3.656270790244765,486.7652587890625,847.971923828125,7.367903547250779,508.5396728515625,872.5597534179688,2.587405868509156,520.3617553710938,848.335693359375,4.143246544612291,495.3346862792969,872.25439453125,3.99891243583786,553.4077758789062,836.4896850585938,5.304188019759028,0.25840478934015465
36,548.3815307617188,811.2825927734375,6.654566054838162,573.9008178710938,831.6808471679688,7.07607468904979,490.9715881347656,841.3372192382812,7.855731128228422,508.2847900390625,865.8449096679688,6.719679444365034,520.6858520507812,846.0230712890625,2.335221509382126,495.7232360839844,867.0260620117188,5.242750412284632,555.13134765625,833.7510375976562,3.235875397316051,0.279427847396173
37,553.9969482421875,809.1718139648438,5.9990249756741685,577.7448120117188,828.7764892578125,4.817840369236668,495.98724365234375,838.9635620117188,5.548968273492314,507.93206787109375,862.674560546875,3.189910104908364,520.6502075195312,841.6028442382812,4.420370766470426,496.4593200683594,863.2311401367188,3.865650225952536,554.99462890625,831.2428588867188,2.5119021602366725,0.21681190625693678
38,557.619873046875,806.37255859375,4.578363765912138,579.916259765625,823.954345703125,5.288502038380877,496.8748779296875,835.2105102539062,3.856590736276674,508.7552795410156,855.690673828125,7.032236568391895,520.8621215820312,836.3035278320312,5.303551823394928,495.8229675292969,858.5597534179688,4.714530563066187,557.6748046875,828.9190063476562,3.547341658440342,0.24515083681330743
39,564.2413330078125,799.12841796875,9.81434182251025,583.4610595703125,821.2205810546875,4.476502519641773,497.6827392578125,831.60986328125,3.6901624011930023,507.6465148925781,853.5286865234375,2.429721825899964,525.5383911132812,830.8895263671875,7.153943569125169,495.5671691894531,856.561767578125,2.014293972309641,560.3001708984375,829.0302734375,2.627722988980121,0.23004777928328513
40,568.4892578125,796.1553344726562,5.184987041548355,589.7833251953125,816.4521484375,7.918900950113865,500.7336120605469,827.5243530273438,5.098942919197803,508.38916015625,847.368408203125,6.204881221374545,525.9610595703125,825.84130859375,5.06588109933696,496.0470581054688,851.4376220703125,5.146567842450902,564.7111206054688,825.5776977539062,5.601495886716505,0.2872975497195638
41,572.8471069335938,796.3580932617188,4.362563476759926,593.6696166992188,813.6856689453125,4.770395207320659,503.7252502441406,824.94873046875,3.94762340983447,511.1278381347656,844.6673583984375,3.846560426850047,528.8181762695312,825.1819458007812,2.9322133492817666,496.8539733886719,849.1573486328125,2.418834269650312,566.7348022460938,821.9613037109375,4.14410343218199,0.18873066837056549
42,575.466552734375,793.8300170898438,3.6404210517511126,598.008056640625,811.9038696289062,4.690082081279052,507.1106567382813,820.0486450195312,5.955821902996699,512.492919921875,842.8667602539062,2.259557913306739,532.2334594726562,820.140869140625,6.089056844136032,498.4635620117188,847.3444213867188,2.4243516112707715,567.5541381835938,818.68359375,3.3785638911389424,0.20312753782770962
43,580.7213745117188,793.249755859375,5.286762242358856,600.443603515625,810.443603515625,2.8397650786499566,510.0472412109375,814.561767578125,6.223291124642833,514.68408203125,840.8452758789062,2.98120621023267,535.5613403320312,818.16748046875,3.86898615459904,499.58251953125,839.8693237304688,7.558382823130199,572.2159423828125,815.1676025390625,5.839059221076912,0.24712466324778898
44,586.6315307617188,791.4423828125,6.180335284592923,606.8809814453125,810.6536865234375,6.440805033518657,515.056884765625,811.0065307617188,6.14298277433304,516.18896484375,836.5177001953125,4.581766425363674,538.7808227539062,811.8965454101562,7.049091684313825,500.4563293457031,836.3950805664062,3.582444578059738,576.7484130859375,812.801513671875,5.112892254107753,0.27921655738778295
45,590.1585693359375,788.7960815429688,4.40941169694436,609.54248046875,809.4804077148438,2.9086354557513623,520.02392578125,806.8056640625,6.505288423698527,517.14990234375,832.9508056640625,3.6940678764699775,541.3487548828125,808.16748046875,4.527714738794195,501.59759521484375,831.4530029296875,5.072141475887762,581.0338745117188,810.12060546875,5.054942969553858,0.22980144740785743
46,597.4976806640625,787.5618286132812,7.44217275942012,613.3585815429688,806.2811889648438,4.979721680877864,523.579833984375,804.0872192382812,4.475983178182574,518.5728759765625,828.8631591796875,4.32824534204138,546.6187133789062,805.6629638671875,5.834814989187993,503.0603637695313,826.7482299804688,4.926924025016341,585.0770874023438,808.0062866210938,4.562665303139232,0.26107519484189645
47,604.2083129882812,787.211181640625,6.71978716108498,617.89208984375,804.5559692382812,4.850678366803233,525.6817626953125,801.9343872070312,3.008785479332048,520.4414672851562,826.0054931640625,3.4143650266792163,551.6359252929688,802.8076782226562,5.772787152015647,502.1475524902344,821.70361328125,5.126537044989373,590.6152954101562,807.5305786132812,5.558601087188704,0.24608243798638
48,606.5054321289062,784.4183959960938,3.616131635121372,622.3433227539062,803.5825805664062,4.556419639035967,527.6490478515625,800.208984375,2.6167204319114883,521.91259765625,825.2783813476562,1.641010713649375,557.1483154296875,798.5291748046875,6.977967936080277,501.335205078125,819.3141479492188,2.523777504246365,594.0447998046875,806.3568725585938,3.6247877586031514,0.18254868299034283
49,610.7282104492188,782.650390625,4.577958031122348,628.8064575195312,802.0045776367188,6.652984611791377,532.5282592773438,794.8067626953125,7.279471355391127,525.48193359375,821.5365600585938,5.171207363277008,558.1262817382812,793.5283203125,5.095582768710208,501.0864562988281,815.224853515625,4.096853050796735,598.30859375,805.3671875,4.37714693873615,0.26608002942732106
50,616.2946166992188,781.5806884765625,5.668257335937639,630.3484497070312,798.2078247070312,4.097935177061937,536.737548828125,795.1104736328125,4.220232085546167,529.0380859375,815.8656005859375,6.693728470177758,563.61962890625,791.7913818359375,5.761407673407042,503.01898193359375,811.3651733398438,4.316455303642685,600.5541381835938,804.704345703125,2.341330615468126,0.23642390472315253
51,620.94091796875,780.3800048828125,4.798932858412183,634.470947265625,795.6557006835938,4.848538248958983,540.735595703125,791.3109130859375,5.515527097573387,531.8016357421875,813.72607421875,3.4949650354300914,566.7943115234375,788.6530151367188,4.464073841082567,503.82171630859375,807.6123046875,3.83776049259865,604.756591796875,801.97021484375,5.013590323108511,0.22838134212260264
52,626.04638671875,776.7283325195312,6.2769835276172765,638.0000610351562,794.4962158203125,3.7147071414141664,544.4306030273438,789.5282592773438,4.102552099282105,533.4155883789062,812.0927734375,2.2961956701473127,568.9068603515625,786.561767578125,2.9725710929322835,507.0661926269531,803.0822143554688,5.572104180357525,611.9617919921875,799.58837890625,7.588679218921945,0.23231280664766152
53,630.03173828125,773.7777099609375,4.958749898916412,642.5942993164062,792.1818237304688,5.144262447662859,548.4390258789062,788.8058471679688,4.073000492597574,536.8074951171875,809.933349609375,4.020962893471137,573.7122192382812,782.70263671875,6.163145708154829,508.9185180664063,798.52197265625,4.922084303314901,615.3618774414062,797.0511474609375,4.242419647921646,0.23946160994313823
54,632.727783203125,771.7206420898438,3.391192481569595,647.8908081054688,789.3897094726562,5.987395709429615,550.2472534179688,786.5079956054688,2.924005580758648,538.8577880859375,806.4774780273438,4.018301836497211,574.7671508789062,779.3795776367188,3.486488552836812,511.7070617675781,795.3749389648438,4.204735072295408,619.9302368164062,794.818359375,5.084805799227227,0.20783517880438937
55,634.8640747070312,768.611572265625,3.772274719785084,651.5454711914062,786.6676635742188,4.556983228509254,554.7822875976562,779.29736328125,8.518201308140243,543.6417846679688,806.3497924804688,4.785700251349581,578.53515625,778.2830200195312,3.924321990408442,513.5302734375,791.69140625,4.110050371304892,623.48291015625,795.1395263671875,3.567160789270272,0.2373906618483412
56,634.8653564453125,768.6094360351562,0.0024912514199168,651.5447387695312,786.671630859375,0.0040343268724757,554.7862548828125,779.2944946289062,0.0048957652905653,543.6424560546875,806.3507080078125,0.0011353195335533,578.5401000976562,778.2847290039062,0.0052308944973305,513.5313110351562,791.6906127929688,0.0013062093847065,623.4817504882812,795.1375122070312,0.0023241495074047,0.00015298511789966284
57,638.6276245117188,761.1185302734375,8.38262071994501,655.8284912109375,778.2221069335938,9.473383215705136,560.520751953125,774.5751953125,7.426724896430131,550.8743286132812,801.5562744140625,8.676783631543422,582.3688354492188,770.3104858398438,8.845776869891187,518.6367797851562,783.2828979492188,9.836436349158198,632.4042358398438,789.138671875,10.75159663389825,0.4528094451183667
58,640.8003540039062,757.3348388671875,4.363149562409184,657.905029296875,774.7586059570312,4.038297839065163,564.8111572265625,768.6441040039062,7.320206385151763,554.945068359375,799.368408203125,4.621437074913973,585.7366943359375,763.9578857421875,7.190132229771067,524.9548950195312,780.088134765625,7.079907620448697,634.083740234375,786.4341430664062,3.1835846286479192,0.2699765381457698
59,644.9420166015625,754.638427734375,4.942064555424171,660.22021484375,770.8536987304688,4.539645863337682,569.7116088867188,762.6426391601562,7.748032443420417,557.3208618164062,797.4948120117188,3.025682937606732,589.8165893554688,760.1873168945312,5.55542372869178,526.84765625,777.21533203125,3.4402820561980167,636.3638916015625,784.8965454101562,2.7501448706918183,0.2285805461097901
60,648.3864135742188,751.3118896484375,4.788499362267501,663.2468872070312,767.0081176757812,4.893795995219042,574.13037109375,756.49658203125,7.5696418458251395,562.1412963867188,796.2716064453125,4.973210361964502,591.5825805664062,754.507568359375,5.947963380831969,530.4357299804688,772.1163330078125,6.234906906786701,640.8678588867188,781.7406616210938,5.499574874099383,0.28505423376424455
61,650.9705200195312,747.7295532226562,4.417096375242993,666.7822265625,760.15625,7.710169583397121,577.2478637695312,751.4893798828125,5.898375533896333,566.6458129882812,793.8256225585938,5.125768916742144,593.4337768554688,751.8876953125,3.207906245883889,532.8258056640625,768.095947265625,4.677174712290601,644.5266723632812,778.896484375,4.634248619083011,0.2547909999038292
62,653.1740112304688,744.7771606445312,3.684018926667776,667.2823486328125,755.4638671875,4.7189594768613,581.9201049804688,745.3369750976562,7.725407599188294,572.7682495117188,791.8412475585938,6.435990454013,597.7260131835938,748.7845458984375,5.2964921393760624,536.8529052734375,765.1551513671875,4.986563123043275,648.2830810546875,775.4185791015625,5.119221752168662,0.2711903819379884
63,654.7396850585938,741.0877685546875,4.007860841980074,670.0601196289062,751.7958374023438,4.601136187023056,585.5985717773438,741.2227172851562,5.518898017125259,574.7708740234375,788.2589721679688,4.1040470159604965,603.1248779296875,745.1593627929688,6.503052598187253,542.0933837890625,760.8519287109375,6.780880496070588,649.791748046875,771.9583740234375,3.774797382111802,0.25207623241756094
64,657.4221801757812,735.1834106445312,6.485153998553886,671.3922729492188,747.4221801757812,4.572035652122804,590.2686767578125,734.9527587890625,7.818072657077141,580.8306274414062,785.7861938476562,6.544863948776281,606.9461669921875,742.0650634765625,4.91700501918539,544.0958862304688,757.4508056640625,3.946853684623016,652.7517700195312,768.2301025390625,4.760434679712722,0.27888871171465174
65,657.571044921875,728.9177856445312,6.267393186425641,673.1900024414062,743.7578735351562,4.081540699736951,593.627685546875,731.19140625,5.042887364210213,585.5812377929688,784.5305786132812,4.913742802504763,611.6897583007812,739.6642456054688,5.316538813281559,545.5733032226562,755.2723388671875,2.632200325562472,656.4249877929688,765.1026611328125,4.824253160917669,0.23627540251885196
66,657.926025390625,723.3837280273438,5.545430988078831,674.6041870117188,739.3165283203125,4.661058390143319,598.1014404296875,727.0499267578125,6.096419862156667,590.2135620117188,783.1073608398438,4.8460268775819015,617.3633422851562,736.1785888671875,6.658780528361179,547.9609375,749.6688842773438,6.090935952937595,659.2862548828125,761.1541748046875,4.876206890895111,0.2769632820725329
67,656.8042602539062,719.3256225585938,4.210294172318164,673.8585205078125,733.1644897460938,6.197063591227964,605.5022583007812,719.1040649414062,10.85858301835573,592.1644287109375,780.9368896484375,2.9183601681158424,621.18115234375,737.0253295898438,3.910580966417144,552.7154541015625,745.72705078125,6.176040756460412,661.7965698242188,755.6485595703125,6.050907387659271,0.2880130718611038
68,654.706298828125,712.8504638671875,6.806549950081906,674.00537109375,729.6981811523438,3.4694178707234573,607.4627685546875,716.407958984375,3.3335548273893654,596.7794799804688,779.0735473632812,4.977021467911638,626.0574951171875,737.1240844726562,4.877342654656882,556.7063598632812,739.8128662109375,7.134767545662744,663.4310913085938,752.7008666992188,3.3705420550974243,0.24263711693945297
69,654.1205444335938,709.8666381835938,3.040776861393545,676.6444091796875,724.9917602539062,5.395824282931933,613.8018798828125,714.7167358398438,6.560835934159676,599.8040771484375,778.7796630859375,3.038841226019293,627.9385986328125,734.6649169921875,3.096135516008909,558.1282958984375,735.48583984375,4.554674441758898,665.7499389648438,748.4833374023438,4.812962478858011,0.2178575052937876
70,654.829345703125,705.4723510742188,4.451085085606476,676.0086059570312,719.978515625,5.05340157193127,618.16162109375,712.1257934570312,5.071521059544256,602.5670776367188,775.7755126953125,4.0815550060895625,632.173583984375,731.7899780273438,5.118630185853028,559.4570922851562,731.927490234375,3.798361723150656,664.1010131835938,745.965576171875,3.009664075228735,0.2184587050528856
71,652.184326171875,702.2289428710938,4.185191165621053,674.9577026367188,718.6871337890625,1.664951901657566,623.8840942382812,708.4251098632812,6.814818996197316,606.5263671875,775.6643676757812,3.9608492728570464,637.3388061523438,734.04443359375,5.63578654185695,563.3102416992188,729.0280151367188,4.822210722170787,666.610107421875,741.1564331054688,5.4243350679820175,0.23220102620244815
72,649.26416015625,696.3571166992188,6.557874057309077,671.7796020507812,714.947509765625,4.907658420367819,628.074462890625,709.9664306640625,4.464847058239076,611.1171875,774.6775512695312,4.695682885513753,640.8997192382812,733.6217041015625,3.585917208911275,564.7574462890625,725.7592163085938,3.574835227477791,666.5338745117188,734.4095458984375,6.747317870160916,0.2466723766284265
73,647.3524780273438,692.8389282226562,4.004020319453524,673.05859375,708.1692504882812,6.897870584286652,634.6030883789062,710.0908813476562,6.529811539308201,616.4855346679688,773.5399780273438,5.487551748929488,644.3995361328125,733.7089233398438,3.5009035249164926,568.560791015625,721.4422607421875,5.75339347441114,673.4319458007812,731.786865234375,7.379826649362144,0.28252412743334027
74,643.1200561523438,688.5975341796875,5.991896056817851,673.8034057617188,704.6778564453125,3.5699548030861967,640.3701171875,710.78125,5.808203694369643,619.6807250976562,772.9385986328125,3.2512919060172627,648.1552124023438,733.1256713867188,3.80069560506288,573.1570434570312,714.6193237304688,8.22666432832983,673.12109375,726.4854736328125,5.310497331756444,0.2568514551817151
75,638.2802734375,685.9816284179688,5.501496131153206,672.842041015625,703.0995483398438,1.848047253405674,645.785400390625,715.303466796875,7.055192196388852,621.1680297851562,772.5858764648438,1.5285575426643407,653.8109741210938,734.8129272460938,5.902073614779235,576.595947265625,711.3551025390625,4.741434317923875,672.9674682617188,724.6676025390625,1.82435087199296,0.2028653709164867
76,633.81298828125,682.026123046875,5.966796410805642,670.4811401367188,697.1337890625,6.415928359577695,653.2669067382812,715.1563720703125,7.482952230811263,626.073974609375,772.3032836914062,4.914077054125,654.8630981445312,736.0606689453125,1.632122638977723,578.53515625,708.0402221679688,3.840437912496875,675.5780029296875,718.646240234375,6.562902959588712,0.2629658397598779
77,628.527099609375,679.9359741210938,5.684130679655506,671.4332885742188,694.1122436523438,3.168015674309392,656.7013549804688,715.479736328125,3.4496375420463288,631.0775146484375,772.0833740234375,5.008370312244063,657.998779296875,734.7428588867188,3.401340859087,580.9829711914062,703.1361694335938,5.481015527153941,674.284912109375,716.0723266601562,2.88047130815844,0.2076641564475334
