Coords,White_x,White_y,Velocity_White,Pink_x,Pink_y,Velocity_Pink,Yellow_x,Yellow_y,Velocity_Yellow,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Blue_x,Blue_y,Velocity_Blue,Red_x,Red_y,Velocity_Red,Va
0,587.2274780273438,1034.8997802734375,,605.692138671875,1057.4447021484375,,559.9694213867188,1016.3040161132812,,536.0491943359375,1036.04541015625,,560.353271484375,1069.0880126953125,,607.6692504882812,1028.97216796875,,554.5717163085938,1036.272705078125,,0.0
1,587.7628784179688,1032.7696533203125,2.1963821194662367,610.7457885742188,1057.7236328125,5.061341684851294,567.3999633789062,1013.2578125,8.030710476117884,541.3561401367188,1029.5360107421875,8.398568596149403,564.4219970703125,1069.2806396484375,4.073282832892,612.1488647460938,1029.63037109375,4.527711922434642,560.33056640625,1032.68115234375,6.787017422334492,0.2791072503874711
2,592.96826171875,1027.2833251953125,7.562791257414045,617.0584716796875,1056.049560546875,6.530887071493841,571.5867919921875,1010.6559448242188,4.929426867219547,542.4044799804688,1024.5263671875,5.118158357555556,569.6233520507812,1066.09521484375,6.09926428507287,615.7032470703125,1029.175048828125,3.583427419704851,562.7142333984375,1030.090087890625,3.520721989861193,0.2667476946308708
3,599.1068115234375,1025.2357177734375,6.471050135700273,623.224365234375,1053.7689208984375,6.574158541879103,574.90283203125,1004.9537963867188,6.596257904596311,545.1538696289062,1022.5297241210938,3.397900377227595,572.7092895507812,1065.567138671875,3.13079457920963,619.4286499023438,1029.3740234375,3.7307126874207817,567.5636596679688,1026.9736328125,5.764479802860868,0.2547525287778183
4,602.5145263671875,1021.1615600585938,5.311429331332097,627.330078125,1057.27099609375,5.39642557753439,578.7578125,1002.2747192382812,4.69449984361742,544.3142700195312,1018.1552734375,4.4542952626938055,577.26318359375,1064.386962890625,4.704334791363739,625.4600219726562,1030.4482421875,6.126287209509301,572.8526611328125,1023.872314453125,6.131208042573321,0.26298914327588624
5,605.7691040039062,1015.7644653320312,6.302452465581835,633.16064453125,1058.513916015625,5.961573160658586,582.9199829101562,1001.2659912109376,4.282662110922227,543.5669555664062,1011.8049926757812,6.394102332970969,583.0449829101562,1063.52587890625,5.845568318251264,631.9208374023438,1029.66796875,6.507761723799984,576.6206665039062,1020.5048217773438,5.053500905118323,0.2881972929807371
6,608.4524536132812,1009.5833129882812,6.73847233598084,638.607421875,1060.78759765625,5.902288677733706,588.0048828125,996.1876831054688,7.186474812515955,544.820556640625,1006.7655029296876,5.193069665839782,588.74365234375,1059.2342529296875,7.133925065213521,639.0389404296875,1030.9937744140625,7.24052148444713,581.1266479492188,1019.9310913085938,4.5423601174139225,0.3138365154224632
7,612.47802734375,1003.1778564453124,7.565389440293389,641.6822509765625,1062.8984375,3.729640579168209,592.3247680664062,994.4396362304688,4.660158418349523,545.5281982421875,1003.798828125,3.0499042662074216,589.775146484375,1057.95458984375,1.6436294520526191,642.5342407226562,1033.9324951171875,4.566530795801439,584.7288818359375,1019.1321411132812,3.6897710483463273,0.20646445714442088
8,617.4144287109375,999.8995971679688,5.925794659576067,646.3995971679688,1063.7198486328125,4.788326569761441,595.1090698242188,990.95458984375,4.460704495496109,550.4449462890625,1001.0070190429688,5.654078997233881,595.4740600585938,1055.618408203125,6.159168822528576,645.2527465820312,1034.8985595703125,2.885057128558794,590.1344604492188,1013.335693359375,7.925849273619102,0.26999271390552837
9,620.8106079101562,994.68603515625,6.222158950335725,649.5322265625,1063.08740234375,3.1958340432553998,598.500732421875,988.4464111328124,4.218333275399303,551.6691284179688,997.8113403320312,3.4221315445599982,601.8934326171875,1053.037841796875,6.918646328805405,648.3345336914062,1036.6185302734375,3.529264938640655,595.0037231445312,1010.5519409179688,5.608832039827651,0.23653715086302957
10,627.1900634765625,992.1162719726562,6.877582143711958,654.3872680664062,1062.738525390625,4.867560285509985,601.7648315429688,987.00390625,3.5686360712830565,552.9026489257812,995.318603515625,2.781242470382828,603.8599243164062,1050.523681640625,3.1918788971969585,652.0093383789062,1037.6397705078125,3.81406883886202,598.2271118164062,1008.2791748046876,3.944071542917436,0.207464573213316
11,630.8179931640625,989.207275390625,4.650175795785934,658.8240966796875,1062.801513671875,4.437275703312343,604.3775024414062,981.7630004882812,5.856034701635485,555.0416259765625,992.33251953125,3.673134953348397,608.4868774414062,1048.4400634765625,5.074461535429986,656.0518798828125,1039.3397216796875,4.385427664158171,602.0889892578125,1007.0729370117188,4.045875305249641,0.22944561184942827
