Coords,White_x,White_y,Velocity_White,Pink_x,Pink_y,Velocity_Pink,Yellow_x,Yellow_y,Velocity_Yellow,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Blue_x,Blue_y,Velocity_Blue,Red_x,Red_y,Velocity_Red,Va
19,653.042724609375,904.3190307617188,4.179478446242269,666.9987182617188,909.2303466796876,2.0532534657092305,622.6724853515625,908.9888916015624,5.359507239353484,601.3832397460938,939.1873779296876,4.087861450572294,683.2144775390625,919.06494140625,5.218410652586039,700.2254638671875,1003.2561645507812,7.1597654222459965,637.8939819335938,913.6736450195312,4.424252693905489,0.23201806693296284
20,657.6737670898438,898.7926635742188,7.210221130241624,672.7871704101562,904.623779296875,7.397745692245968,622.9902954101562,907.3287353515624,1.6903023421143997,603.5213623046875,938.9586791992188,2.150318856561872,684.65625,915.967041015625,3.4169715625612547,704.3395385742188,999.0559692382812,5.879392090869705,635.5496826171875,912.10986328125,2.818005076270222,0.21830683393475028
21,660.9911499023438,894.709228515625,5.261128263255226,673.4209594726562,899.934814453125,4.731604366561948,625.4865112304688,902.63623046875,5.315138332799674,606.9094848632812,935.459228515625,4.870885911100426,686.7469482421875,912.8333129882812,3.767130272401746,706.6757202148438,993.88525390625,5.673979353407655,637.18505859375,908.5601806640624,3.9082862315190856,0.23948680522175544
22,660.9243774414062,891.2543334960938,3.4555402121117744,676.1171264648438,895.3956298828125,5.279537196869103,629.1083984375,895.1403198242188,8.3250671667713,609.1128540039062,928.0234375,7.755373852878275,691.4647216796875,908.09423828125,6.687018415288229,709.1553344726562,986.80126953125,7.505419474805601,642.5664672851562,903.7476196289062,7.219439259460933,0.330195682701323
23,666.1890869140625,886.9899291992188,6.775124341197172,680.3508911132812,891.529541015625,5.733359070156887,632.9273071289062,891.30810546875,5.410169171066554,613.7319946289062,923.87060546875,6.211479211371587,693.7432861328125,906.1488037109376,2.9960927279394025,711.234130859375,984.5018920898438,3.099763061184336,645.4100952148438,899.3286743164062,5.254835628006316,0.2534344515065875
24,667.6109008789062,881.0977783203125,6.061270240669063,681.4032592773438,888.0272216796875,3.6570096367953377,633.2692260742188,884.1570434570312,7.159231555174803,614.7319946289062,924.3213500976562,1.0968913895586168,697.1107177734375,905.364501953125,3.4575605709214026,715.3944091796875,979.30810546875,6.654572500763263,645.437255859375,896.7627563476562,2.566061714566795,0.2189471257746377
25,669.9282836914062,876.7161865234375,4.956673256743145,683.9680786132812,882.9807739257812,5.660824423960198,638.9086303710938,877.5199584960938,8.7094074196994,618.6373901367188,919.1065063476562,6.515113921441138,698.5296630859375,901.6000366210938,4.02300945014188,718.2335205078125,973.3308715820312,6.617240971131899,647.2435302734375,893.7342529296875,3.526252998799892,0.2857751602994111
26,672.8671264648438,873.3515014648438,4.467426819827029,685.8923950195312,878.8629150390625,4.545300368764588,643.5298461914062,877.5148315429688,4.621218664330317,622.0206909179688,915.629150390625,4.851672765996032,701.756103515625,899.0947875976562,4.084873378179133,718.2455444335938,971.0744018554688,2.2565017619501733,646.8468017578125,890.1640625,3.592165533399349,0.20299399494604728
27,675.96826171875,870.0218505859375,4.550122508067376,688.265380859375,874.8135986328125,4.693402300466514,646.9248046875,873.9103393554688,4.951576225804029,624.8734741210938,911.2184448242188,5.252874984002495,706.2314453125,895.4228515625,5.788937592091951,720.9277954101562,966.566162109375,5.245826523011405,653.9802856445312,887.2022705078125,7.723911196218017,0.27290465235472705
28,678.1141357421875,865.9891357421875,4.568102925226777,690.6253051757812,869.6720581054688,5.657268048579964,651.0903930664062,868.5288696289062,6.805317256409687,628.443603515625,906.8382568359376,5.650829205203288,707.9915161132812,891.3909301757812,4.39934532543682,722.600830078125,961.61376953125,5.227354708463248,656.36376953125,884.0529174804688,3.949610098362516,0.25898448262630214
29,680.7047729492188,861.2335205078125,5.415466498453689,692.94677734375,865.319091796875,4.933310116991008,654.0399780273438,862.7728271484375,6.467772141839067,630.7482299804688,909.6248779296876,3.61615268795313,710.1964111328125,889.8088989257812,2.7137400249711234,724.2110595703125,953.9520263671876,7.829121747013973,657.3994750976562,881.2286987304688,3.0081385553422324,0.2427407269468873
30,681.6932373046875,857.4699096679688,3.891250227860145,696.9599609375,860.9910888671875,5.902309032618315,659.0765380859375,860.3487548828125,5.589549496407935,634.8119506835938,905.831787109375,5.5588995245593855,714.7698364257812,886.7748413085938,5.488326205208632,726.9718627929688,950.5982666015624,4.343931283958773,659.3678588867188,879.206298828125,2.8221686884458297,0.23997453185042156
31,685.1591796875,853.6124877929688,5.185794068674971,697.1701049804688,857.644287109375,3.353392688739583,662.3433227539062,858.0241088867188,4.009471420777357,639.0146484375,900.8242797851562,6.537415239434701,717.9273681640625,884.9075927734375,3.6683271078649153,730.4456787109375,946.6875,5.230821392843469,660.8683471679688,876.834228515625,2.806810048723003,0.21994308547898572
32,688.2706298828125,849.4513549804688,5.195781808464859,702.7903442382812,849.8119506835938,9.64015472913566,663.9144287109375,853.3447265625,4.936090848478171,643.59814453125,897.7417602539062,5.52361866007776,720.6799926757812,883.31494140625,3.180169819352278,732.7114868164062,942.8417358398438,4.46360710035619,664.9835815429688,872.357177734375,6.081047414637784,0.2787176455750193
33,689.3367919921875,844.451171875,5.112585718761307,707.0014038085938,846.3967895507812,5.421839933804175,665.0188598632812,849.510498046875,3.990122364075973,648.1349487304688,895.3430786132812,5.131887172875133,723.7002563476562,877.2378540039062,6.786234887135352,733.2652587890625,938.289306640625,4.58598680892118,671.0372924804688,867.34765625,7.857653696697369,0.277759361301932
34,690.2739868164062,840.328125,4.228220627165721,708.8347778320312,840.4586181640625,6.214751783286336,667.1226196289062,844.9973754882812,4.979365459609322,652.7120361328125,893.8854370117188,4.803587006321375,725.1273193359375,876.2327270507812,1.7455053607538868,736.6000366210938,935.3585205078124,4.439622793131615,673.1539306640625,864.223388671875,3.773752124871227,0.21560575110813918
35,692.7988891601562,836.2606201171875,4.787455254848632,712.4058837890625,834.0100708007812,7.371333722795736,668.5723266601562,841.7662353515625,3.5414569120025376,655.8734130859375,892.1209106445312,3.620477529311545,728.721923828125,874.285400390625,4.088185731667514,738.925537109375,931.685546875,4.347262107157947,675.9790649414062,862.2218627929688,3.4622954132993957,0.22298904765059505
36,695.2106323242188,830.8590087890625,5.915565064263136,713.26416015625,831.7224731445312,2.4433054167158605,671.478271484375,838.3428344726562,4.490455310889958,659.16357421875,891.7515869140625,3.310824715649771,731.0833740234375,869.8203735351562,5.051030770545612,742.314453125,926.7252807617188,6.007411395561811,677.2527465820312,861.417724609375,1.5062878675667035,0.2051777181513775
37,693.7084350585938,825.0166625976562,6.032379766318624,714.1355590820312,827.8633422851562,3.956289559376708,673.3754272460938,834.3904418945312,4.384131279494289,664.5574340820312,888.16552734375,6.477155816139233,736.4827880859375,864.4353637695312,7.625746022141006,744.5938110351562,922.9779663085938,4.386095996805289,681.170166015625,853.9260864257812,8.454041500523749,0.2951131424342779
